ticker,name_ko,name_en,market,dart_corp,industry_code,industry_name_ko,industry_name_en,is_preferred_share,parent_ticker,entity_type,dart_status,match_method,close_price_krw,market_cap_krw,price_as_of
009160,SIMPAC,SIMPACInc,KOSPI,00138260,24113,1차 금속,Primary Metals,false,,,matched,ticker,4755,310838952840,20260908
009180,한솔로지스틱스,"Hansol Logistics CO., Ltd",KOSPI,00140946,5299,창고·운송 관련,Warehousing and Transport Support Services,false,,,matched,ticker,2775,78132414375,20260908
009190,대양금속,"DAIYANG METAL CO.,LTD",KOSPI,00111111,24122,1차 금속,Primary Metals,false,,,matched,ticker,1299,57138171225,20260908
0091W0,신영스팩11호,,KOSDAQ,,,,,false,,spac,not_matched,,2025,12287700000,20260908
009200,무림페이퍼,"MOORIM PAPER CO.,LTD",KOSPI,00136086,171,펄프·종이 제조,Pulp and Paper Manufacturing,false,,,matched,ticker,1499,62372355690,20260908
009240,한샘,"HANSSEM CO.,LTD.",KOSPI,00161693,46431,도매·상품중개,Wholesale Trade and Commission Trade,false,,,matched,ticker,38900,915469799200,20260908
009270,신원,SHINWON CORPORATION,KOSPI,00136864,14112,의복 제조,Apparel Manufacturing,false,,,matched,ticker,1107,127050825051,20260908
009290,광동제약,"KWANGDONG PHARMACEUTICAL CO.,LTD",KOSPI,00103592,21220,의료용 물질·의약품,Medicinal Substances and Pharmaceuticals,false,,,matched,ticker,6320,314734786560,20260908
009300,삼아제약,Sam-A Pharm. Co. Ltd,KOSDAQ,00126788,212,의료용 물질·의약품,Medicinal Substances and Pharmaceuticals,false,,,matched,ticker,13960,88925200000,20260908
009310,참엔지니어링,"Charm Engineering Co.,Ltd.",KOSPI,00153621,29271,기타 기계·장비,Other Machinery and Equipment,false,,,matched,ticker,5330,23329484620,20260908
009320,아진전자부품,"AJIN ELECTRONIC COMPONENTS CO.,LTD",KOSPI,00111689,303,자동차·트레일러,Motor Vehicles and Trailers,false,,,matched,ticker,935,46095284950,20260908
0093G0,미래에셋비전스팩8호,,KOSDAQ,,,,,false,,spac,not_matched,,1985,12704000000,20260908
009410,태영건설,TAEYOUNG ENGINEERING & CONSTRUCTION,KOSPI,00153861,41221,종합 건설,General Construction,false,,,matched,ticker,1700,505903132600,20260908
009415,태영건설우,TAEYOUNG ENGINEERING & CONSTRUCTION (preferred),KOSPI,00153861,41221,종합 건설,General Construction,true,009410,preferred_share,matched_via_parent,preferred_parent_ticker,6340,4120835160,20260908
009420,한올바이오파마,"HANALL BIOPHARMA CO.,LTD",KOSPI,00162586,212,의료용 물질·의약품,Medicinal Substances and Pharmaceuticals,false,,,matched,ticker,54400,2841890707200,20260908
009440,KC그린홀딩스,"KC Green Holdings Co.,Ltd.",KOSPI,00159971,64992,금융업,Financial Services,false,,,matched,ticker,756,17568790596,20260908
009450,경동나비엔,"KYUNG DONG NAVIEN CO.,LTD",KOSPI,00101488,28520,전기장비,Electrical Equipment,false,,,matched,ticker,60000,874115520000,20260908
009460,한창제지,"HANCHANG PAPER CO.,LTD",KOSPI,00163761,171,펄프·종이 제조,Pulp and Paper Manufacturing,false,,,matched,ticker,2715,33502247490,20260908
009470,삼화전기,"SAMWHA ELECTRIC CO.,LTD",KOSPI,00129271,26291,전자부품·컴퓨터·통신장비,"Electronic Components, Computers, and Communication Equipment",false,,,matched,ticker,22800,150795096000,20260908
009520,포스코엠텍,"POSCO M-TECH CO.,LTD.",KOSDAQ,00128111,24199,1차 금속,Primary Metals,false,,,matched,ticker,12500,520533787500,20260908
009540,HD한국조선해양,"HD KOREA SHIPBUILDING & OFFSHORE ENGINEERING CO., LTD.",KOSPI,00164830,64992,금융업,Financial Services,false,,,matched,ticker,346500,24522884694000,20260908
009580,무림P&P,"Moorim P&P CO.,LTD",KOSPI,00119007,171,펄프·종이 제조,Pulp and Paper Manufacturing,false,,,matched,ticker,1585,98853793540,20260908
009620,삼보산업,"SAMBO Industrial Co., Ltd.",KOSDAQ,00125822,24222,1차 금속,Primary Metals,false,,,matched,ticker,870,15201551760,20260908
009680,모토닉,MOTONIC CORPORATION,KOSPI,00151128,303,자동차·트레일러,Motor Vehicles and Trailers,false,,,matched,ticker,10290,223633537260,20260908
0096B0,삼성스팩12호,,KOSDAQ,,,,,false,,spac,not_matched,,1986,13067880000,20260908
0096D0,미래에셋비전스팩9호,,KOSDAQ,,,,,false,,spac,not_matched,,1970,10835000000,20260908
009730,이렘,"IREM Co.,Ltd.",KOSDAQ,00116426,2413,1차 금속,Primary Metals,false,,,matched,ticker,2100,16748556300,20260908
009770,삼정펄프,"SAM JUNG PULP CO.,LTD.",KOSPI,00128227,171,펄프·종이 제조,Pulp and Paper Manufacturing,false,,,matched,ticker,28350,70874177850,20260908
009780,엠에스씨,"MSC Co.,Ltd.",KOSDAQ,00121154,108,식료품 제조,Food Products Manufacturing,false,,,matched,ticker,6880,121088000000,20260908
0097F0,미래에셋비전스팩10호,,KOSDAQ,,,,,false,,spac,not_matched,,1987,12915500000,20260908
009810,MDS스피어,"Playgram Co., Ltd.",KOSPI,00103130,467,도매·상품중개,Wholesale Trade and Commission Trade,false,,,matched,ticker,1875,29530503750,20260908
009830,한화솔루션,HANWHA SOLUTIONS CORPORATION,KOSPI,00162461,20111,화학물질·화학제품,Chemicals and Chemical Products,false,,,matched,ticker,29150,6555617424400,20260908
009835,한화솔루션우,HANWHA SOLUTIONS CORPORATION (preferred),KOSPI,00162461,20111,화학물질·화학제품,Chemicals and Chemical Products,true,009830,preferred_share,matched_via_parent,preferred_parent_ticker,16840,42851333440,20260908
0098T0,교보19호스팩,,KOSDAQ,,,,,false,,spac,not_matched,,1990,10746000000,20260908
009900,명신산업,MYOUNG SHIN INDUSTRY,KOSPI,00173078,303,자동차·트레일러,Motor Vehicles and Trailers,false,,,matched,ticker,8270,433927999910,20260908
009970,영원무역홀딩스,"Youngone Holdings Co., Ltd",KOSPI,00140964,64992,금융업,Financial Services,false,,,matched,ticker,171600,2222874997200,20260908
0099W0,미래에셋비전스팩11호,,KOSDAQ,,,,,false,,spac,not_matched,,1975,13825000000,20260908
0099X0,IBKS제25호스팩,,KOSDAQ,,,,,false,,spac,not_matched,,2180,13036400000,20260908
010040,한국내화,"KOREA REFRACTORIES CO.,LTD",KOSPI,00160205,2321,비금속 광물제품,Non-Metallic Mineral Products,false,,,matched,ticker,1602,65789433324,20260908
010060,OCI홀딩스,OCI Holdings Company Ltd.,KOSPI,00148896,64992,금융업,Financial Services,false,,,matched,ticker,215500,4023434996000,20260908
010100,한국무브넥스,"KOREA MOVENEX CO., LTD.",KOSPI,00160418,303,자동차·트레일러,Motor Vehicles and Trailers,false,,,matched,ticker,3545,107946738900,20260908
010120,LS ELECTRIC,"LS ELECTRIC CO., LTD",KOSPI,00105855,28121,전기장비,Electrical Equipment,false,,,matched,ticker,200500,30075000000000,20260908
010130,고려아연,KOREA ZINC INC,KOSPI,00102858,24213,1차 금속,Primary Metals,false,,,matched,ticker,1213000,25318911397000,20260908
010140,삼성중공업,"SAMSUNG HEAVY INDUSTRIES CO.,LTD",KOSPI,00126478,3111,기타 운송장비,Other Transport Equipment,false,,,matched,ticker,21300,18744000000000,20260908
010170,대한광통신,"TAIHAN Fiberoptics Co.,LTD",KOSDAQ,00113261,283,전기장비,Electrical Equipment,false,,,matched,ticker,13700,2130153542000,20260908
0101C0,하나36호스팩,,KOSDAQ,,,,,false,,spac,not_matched,,1975,15286500000,20260908
010240,흥국,"HEUNGKUK METALTECH CO.,LTD.",KOSDAQ,00167031,29241,기타 기계·장비,Other Machinery and Equipment,false,,,matched,ticker,5410,63329460000,20260908
010280,아이티센엔텍,"ITCENENTEC CO.,LTD.",KOSDAQ,00138303,62021,컴퓨터 프로그래밍·SI,Computer Programming and Systems Integration,false,,,matched,ticker,5250,68379974250,20260908
010400,우진아이엔에스,"WOOJIN I&S Co.,Ltd",KOSPI,00143262,422,전문직별 공사,Specialty Trade Construction,false,,,matched,ticker,4210,32088620000,20260908
010470,오리콤,ORICOM Inc,KOSDAQ,00141671,71310,전문서비스업,Professional Services,false,,,matched,ticker,4905,58737620250,20260908
010580,에스엠벡셀,"SM BEXEL CO.,LTD",KOSPI,00147860,303,자동차·트레일러,Motor Vehicles and Trailers,false,,,matched,ticker,2095,233072437200,20260908
0105P0,유진스팩12호,,KOSDAQ,,,,,false,,spac,not_matched,,1983,11223780000,20260908
010640,진양폴리,"CHINYANG POLY URETHANE CO.,LTD",KOSPI,00160375,22259,고무·플라스틱,Rubber and Plastic Products,false,,,matched,ticker,1940,32398000000,20260908
010660,화천기계,"HWACHEON MACHINERY CO.,LTD",KOSPI,00166500,29223,기타 기계·장비,Other Machinery and Equipment,false,,,matched,ticker,3185,70070000000,20260908
010690,화신,"HWASHIN CO.,LTD",KOSPI,00166315,30391,자동차·트레일러,Motor Vehicles and Trailers,false,,,matched,ticker,7670,267839544700,20260908
010770,평화홀딩스,"Pyung Hwa Holdings Co.,Ltd.",KOSPI,00155124,303,자동차·트레일러,Motor Vehicles and Trailers,false,,,matched,ticker,3530,51627894980,20260908
010780,아이에스동서,"IS DONGSEO CO., LTD.",KOSPI,00115977,2332,비금속 광물제품,Non-Metallic Mineral Products,false,,,matched,ticker,15570,470011216320,20260908
010820,퍼스텍,"FIRSTEC CO.,LTD.",KOSPI,00148522,252,금속가공제품,Fabricated Metal Products,false,,,matched,ticker,6000,292631628000,20260908
010950,S-Oil,S-Oil Corporation,KOSPI,00138279,19210,코크스·석유정제,Coke and Refined Petroleum Products,false,,,matched,ticker,159400,17945697044800,20260908
010955,S-Oil우,S-Oil Corporation (preferred),KOSPI,00138279,19210,코크스·석유정제,Coke and Refined Petroleum Products,true,010950,preferred_share,matched_via_parent,preferred_parent_ticker,75000,301644525000,20260908
010960,삼호개발,SAMHO DEVELOPMENT CO,KOSPI,00128980,421,전문직별 공사,Specialty Trade Construction,false,,,matched,ticker,3070,74048400000,20260908
011000,진원생명과학,"GeneOne Life Science, Inc.",KOSPI,00118521,212,의료용 물질·의약품,Medicinal Substances and Pharmaceuticals,false,,,matched,ticker,2670,48531471270,20260908
011040,경동제약,KyungdongPharm,KOSDAQ,00101549,212,의료용 물질·의약품,Medicinal Substances and Pharmaceuticals,false,,,matched,ticker,5120,157536081920,20260908
011070,LG이노텍,"LG INNOTEK CO., LTD.",KOSPI,00105961,262,전자부품·컴퓨터·통신장비,"Electronic Components, Computers, and Communication Equipment",false,,,matched,ticker,545000,12898573315000,20260908
011080,형지I&C,HYUNGJI Innovation and Creative Company Limited,KOSDAQ,00142713,1419,의복 제조,Apparel Manufacturing,false,,,matched,ticker,808,5733779696,20260908
011090,에넥스,"ENEX CO.,LTD",KOSPI,00139764,32021,가구 제조,Furniture Manufacturing,false,,,matched,ticker,1324,15698739496,20260908
011150,CJ씨푸드,CJ SEAFOOD CORPORATION,KOSPI,00129013,108,식료품 제조,Food Products Manufacturing,false,,,matched,ticker,1999,71825615227,20260908
011155,CJ씨푸드1우,CJ SEAFOOD CORPORATION (preferred),KOSPI,00129013,108,식료품 제조,Food Products Manufacturing,true,011150,preferred_share,matched_via_parent,preferred_parent_ticker,6360,1272000000,20260908
011170,롯데케미칼,LOTTE CHEMICAL CORPORATION,KOSPI,00165413,20111,화학물질·화학제품,Chemicals and Chemical Products,false,,,matched,ticker,57400,2455309050600,20260908
011200,HMM,"HMM CO.,LTD",KOSPI,00164645,50112,수상운송,Water Transport,false,,,matched,ticker,21150,19949483065500,20260908
011210,현대위아,HYUNDAI WIA,KOSPI,00106623,303,자동차·트레일러,Motor Vehicles and Trailers,false,,,matched,ticker,56300,1531083172900,20260908
011230,삼화전자,"SAMWHA ELECTRONICS CO.,LTD",KOSPI,00129280,265,전자부품·컴퓨터·통신장비,"Electronic Components, Computers, and Communication Equipment",false,,,matched,ticker,2560,49064409600,20260908
011280,태림포장,"Tailim Packaging Co., Ltd",KOSPI,00153524,1721,펄프·종이 제조,Pulp and Paper Manufacturing,false,,,matched,ticker,1573,111377743620,20260908
011300,우성머티리얼스,"WOOSUNG MATERIALS CO.,LTD",KOSPI,00132868,13213,섬유제품 제조,Textile Manufacturing,false,,,matched,ticker,2400,41373372000,20260908
011320,유니크,UNICK CORPORATION,KOSDAQ,00147152,303,자동차·트레일러,Motor Vehicles and Trailers,false,,,matched,ticker,3735,72162795825,20260908
011330,유니켐,"UNICHEM CO.,LTD",KOSPI,00137207,303,자동차·트레일러,Motor Vehicles and Trailers,false,,,matched,ticker,4370,43782081710,20260908
011370,서한,Seohan,KOSDAQ,00131504,41112,종합 건설,General Construction,false,,,matched,ticker,3930,79303363890,20260908
011390,부산산업,"BUSAN INDUSTRIAL CO.,LTD",KOSPI,00124027,23322,비금속 광물제품,Non-Metallic Mineral Products,false,,,matched,ticker,51600,54489600000,20260908
011420,갤럭시아에스엠,"Galaxia SM, INC.",KOSPI,00129554,911,스포츠·오락,Sports and Recreation,false,,,matched,ticker,1456,40112281664,20260908
011500,한농화성,HANNONG CHEMICALS INC,KOSPI,00160861,20421,화학물질·화학제품,Chemicals and Chemical Products,false,,,matched,ticker,13050,204063398100,20260908
011560,세보엠이씨,SEBO MANUFACTURING ENGINEERING CORPORATION,KOSDAQ,00133876,422,전문직별 공사,Specialty Trade Construction,false,,,matched,ticker,24800,250104825600,20260908
0115H0,삼성스팩13호,,KOSDAQ,,,,,false,,spac,not_matched,,1998,14685300000,20260908
011690,와이투솔루션,"Y2 Solution CO.,LTD",KOSPI,00144720,2611,전자부품·컴퓨터·통신장비,"Electronic Components, Computers, and Communication Equipment",false,,,matched,ticker,3175,116536450950,20260908
011700,한신기계,HANSHIN MACHINERY CO,KOSPI,00162072,29132,기타 기계·장비,Other Machinery and Equipment,false,,,matched,ticker,2630,85333377130,20260908
011760,현대코퍼레이션,HYUNDAI CORPORATION,KOSPI,00164812,46800,도매·상품중개,Wholesale Trade and Commission Trade,false,,,matched,ticker,25750,340645874500,20260908
011780,금호석유화학,"KUMHO PETRO CHEMICAL CO.,LTD",KOSPI,00106368,201,화학물질·화학제품,Chemicals and Chemical Products,false,,,matched,ticker,123800,3114476835000,20260908
011785,금호석유화학우,"KUMHO PETRO CHEMICAL CO.,LTD (preferred)",KOSPI,00106368,201,화학물질·화학제품,Chemicals and Chemical Products,true,011780,preferred_share,matched_via_parent,preferred_parent_ticker,51900,156918923400,20260908
011790,SKC,SKC LTD,KOSPI,00139889,204,화학물질·화학제품,Chemicals and Chemical Products,false,,,matched,ticker,86700,4300172436600,20260908
0117P0,피스피스스튜디오,,KOSDAQ,,,,,false,,,not_matched,,5690,80621103590,20260908
011810,STX,STX CORPORATION,KOSPI,00138297,46800,도매·상품중개,Wholesale Trade and Commission Trade,false,,,matched,ticker,3530,109493282310,20260908
011930,신성이엔지,"SHINSUNG E&G Co.,LTD.",KOSPI,00136271,2612,전자부품·컴퓨터·통신장비,"Electronic Components, Computers, and Communication Equipment",false,,,matched,ticker,16120,327335653840,20260908
012030,DB,DB Inc.,KOSPI,00163345,62021,컴퓨터 프로그래밍·SI,Computer Programming and Systems Integration,false,,,matched,ticker,1563,314434857279,20260908
0120G0,삼양바이오팜,,KOSPI,,,,,false,,,not_matched,,49000,364357630000,20260908
012160,영흥,"YOUNGWIRE CO., LTD.",KOSPI,00141477,24123,1차 금속,Primary Metals,false,,,matched,ticker,2390,37333480170,20260908
012170,아센디오,"Ascendio Co., Ltd.",KOSPI,00145437,591,영상·오디오 제작,"Motion Picture, Video, and Audio Production",false,,,matched,ticker,3080,22473900680,20260908
012200,계양전기,"KEYANG ELECTRIC MACHINERY CO.,LTD",KOSPI,00102618,291,기타 기계·장비,Other Machinery and Equipment,false,,,matched,ticker,3600,98002184400,20260908
012205,계양전기우,"KEYANG ELECTRIC MACHINERY CO.,LTD (preferred)",KOSPI,00102618,291,기타 기계·장비,Other Machinery and Equipment,true,012200,preferred_share,matched_via_parent,preferred_parent_ticker,5250,6137664750,20260908
012210,삼미금속,"Sammi Metal Products Co., Ltd.",KOSDAQ,00125664,25912,금속가공제품,Fabricated Metal Products,false,,,matched,ticker,10030,231207337370,20260908
012280,영화금속,"YEONGHWA METAL CO.,LTD",KOSPI,00141413,303,자동차·트레일러,Motor Vehicles and Trailers,false,,,matched,ticker,3895,38579589395,20260908
012320,경동인베스트,"KYUNGDONG INVEST CO., LTD.",KOSPI,00143527,649,금융업,Financial Services,false,,,matched,ticker,47100,111392583300,20260908
012330,현대모비스,"HYUNDAI MOBIS CO.,LTD",KOSPI,00164788,303,자동차·트레일러,Motor Vehicles and Trailers,false,,,matched,ticker,415000,37275542775000,20260908
012340,뉴인텍,"NUIN TEK CO., LTD",KOSDAQ,00105040,303,자동차·트레일러,Motor Vehicles and Trailers,false,,,matched,ticker,544,11992367392,20260908
012450,한화에어로스페이스,"HANWHA AEROSPACE CO., LTD.",KOSPI,00126566,31321,기타 운송장비,Other Transport Equipment,false,,,matched,ticker,1027000,52955612827000,20260908
012610,경인양행,KYUNG-IN SYNTHETIC CORPORATION,KOSPI,00102113,20132,화학물질·화학제품,Chemicals and Chemical Products,false,,,matched,ticker,3145,130883467925,20260908
012620,원일특강,WonilSpecialSteel,KOSDAQ,00143907,24123,1차 금속,Primary Metals,false,,,matched,ticker,7010,30844000000,20260908
012630,HDC,"HDC HOLDINGS CO.,Ltd",KOSPI,00164636,649,금융업,Financial Services,false,,,matched,ticker,23350,1394969185350,20260908
012690,모나리자,"MONALISA CO.,LTD",KOSPI,00173102,17902,펄프·종이 제조,Pulp and Paper Manufacturing,false,,,matched,ticker,1491,54527741205,20260908
0126Z0,삼성에피스홀딩스,,KOSPI,,,,,false,,,not_matched,,351000,8733950199000,20260908
012700,리드코프,"The LEADCORP, Inc.",KOSDAQ,00117708,46712,도매·상품중개,Wholesale Trade and Commission Trade,false,,,matched,ticker,2970,77204710440,20260908
012750,에스원,S-1 CORPORATION,KOSPI,00158501,75320,사업시설 관리,Business Facilities Management,false,,,matched,ticker,79200,3009534897600,20260908
012790,신일제약,"SHINIL PHARMACEUTICAL CO., LTD.",KOSDAQ,00137058,212,의료용 물질·의약품,Medicinal Substances and Pharmaceuticals,false,,,matched,ticker,6090,72997267350,20260908
012800,대창,"DAECHANG Co.,Ltd",KOSPI,00112651,24221,1차 금속,Primary Metals,false,,,matched,ticker,1183,107819210317,20260908
012860,모베이스전자,"MOBASE ELECTRONICS CO.,LTD.",KOSDAQ,00137234,303,자동차·트레일러,Motor Vehicles and Trailers,false,,,matched,ticker,2250,164775278250,20260908
0129K0,신한제18호스팩,,KOSDAQ,,,,,false,,spac,not_matched,,1966,11048920000,20260908
013000,세우글로벌,"SEWOO GLOBAL CO,. LTD",KOSPI,00134176,467,도매·상품중개,Wholesale Trade and Commission Trade,false,,,matched,ticker,1197,34359922107,20260908
013030,하이록코리아,HY-LOK CORPORATION,KOSDAQ,00165060,241,1차 금속,Primary Metals,false,,,matched,ticker,33950,399528488800,20260908
0130D0,신한제17호스팩,,KOSDAQ,,,,,false,,spac,not_matched,,1968,10509120000,20260908
0130H0,엔에이치스팩33호,,KOSDAQ,,,,,false,,spac,not_matched,,1992,15338400000,20260908
013120,동원개발,DongwonDevelopment,KOSDAQ,00117966,41112,종합 건설,General Construction,false,,,matched,ticker,2140,194329334000,20260908
0131D0,키움히어로제2호스팩,,KOSDAQ,,,,,false,,spac,not_matched,,1970,12430700000,20260908
0132G0,교보20호스팩,,KOSDAQ,,,,,false,,spac,not_matched,,1984,11844480000,20260908
013310,아진산업,"A-JIN INDUSTRY CO.,LTD",KOSDAQ,00139083,303,자동차·트레일러,Motor Vehicles and Trailers,false,,,matched,ticker,2350,91195467700,20260908
013360,일성건설,"ILSUNG CONSTRUCTION CO.,LTD",KOSPI,00146232,41221,종합 건설,General Construction,false,,,matched,ticker,1486,80280971680,20260908
0134X0,대신밸런스제20호스팩,,KOSDAQ,,,,,false,,spac,not_matched,,1978,13331720000,20260908
013520,화승코퍼레이션,"Hwaseung Corporation CO., LTD ",KOSPI,00166272,303,자동차·트레일러,Motor Vehicles and Trailers,false,,,matched,ticker,2520,126129155040,20260908
013570,디와이,DY Corporation,KOSPI,00117179,64992,금융업,Financial Services,false,,,matched,ticker,4370,115016796210,20260908
013580,계룡건설,"KYE-RYONG CONSTRUCTION INDUSTRIAL CO.,LTD",KOSPI,00102432,412,종합 건설,General Construction,false,,,matched,ticker,22250,198712680750,20260908
013700,까뮤이앤씨,CAMUS ENGINEERING & CONSTRUCTION Inc.,KOSPI,00129420,41121,종합 건설,General Construction,false,,,matched,ticker,1629,97334102070,20260908
013720,청보,"CHEONGBO CO., LTD.",KOSDAQ,00151605,303,자동차·트레일러,Motor Vehicles and Trailers,false,,,matched,ticker,2325,28285085100,20260908
013810,스페코,Speco,KOSDAQ,00136165,29229,기타 기계·장비,Other Machinery and Equipment,false,,,matched,ticker,1572,23038398840,20260908
013870,지엠비코리아,GMB Korea Corp.,KOSPI,00156354,303,자동차·트레일러,Motor Vehicles and Trailers,false,,,matched,ticker,3850,73428278000,20260908
013890,지누스,ZINUS INC.,KOSPI,00150633,320,가구 제조,Furniture Manufacturing,false,,,matched,ticker,7710,169048018230,20260908
013990,아가방컴퍼니,AGABANG&COMPANY,KOSDAQ,00138446,46414,도매·상품중개,Wholesale Trade and Commission Trade,false,,,matched,ticker,4765,156709109040,20260908
014100,메디앙스,"Medience Co., LTD.",KOSDAQ,00267854,468,도매·상품중개,Wholesale Trade and Commission Trade,false,,,matched,ticker,1647,19434600000,20260908
014130,한익스프레스,"HAN EXPRESS CO.,LTD",KOSPI,00129509,49301,육상운송,Land Transport,false,,,matched,ticker,2600,30726495800,20260908
014160,대영포장,"DAEYOUNG PACKAGING CO.,LTD",KOSPI,00111458,1721,펄프·종이 제조,Pulp and Paper Manufacturing,false,,,matched,ticker,690,74792238810,20260908
014190,원익큐브,WONIK CUBE Corp.,KOSDAQ,00128175,46739,도매·상품중개,Wholesale Trade and Commission Trade,false,,,matched,ticker,1228,43465147188,20260908
014280,금강공업,"KUMKANG KIND CO.,LTD",KOSPI,00105299,2413,1차 금속,Primary Metals,false,,,matched,ticker,4345,127436056165,20260908
014285,금강공업우,"KUMKANG KIND CO.,LTD (preferred)",KOSPI,00105299,2413,1차 금속,Primary Metals,true,014280,preferred_share,matched_via_parent,preferred_parent_ticker,5360,3161730000,20260908
014440,영보화학,"YOUNGBO CHEMICAL CO.,LTD",KOSPI,00140779,2225,고무·플라스틱,Rubber and Plastic Products,false,,,matched,ticker,4755,95100000000,20260908
014470,부방,"Bubang Co., Ltd.",KOSDAQ,00243067,681,부동산업,Real Estate,false,,,matched,ticker,998,59932155480,20260908
014530,극동유화,"KUKDONG OIL & CHEMICALS CO.,LTD",KOSPI,00105156,19221,코크스·석유정제,Coke and Refined Petroleum Products,false,,,matched,ticker,3250,113325615000,20260908
014570,고려제약,"KOREAN DRUG CO., LTD.",KOSDAQ,00103015,212,의료용 물질·의약품,Medicinal Substances and Pharmaceuticals,false,,,matched,ticker,3455,38005000000,20260908
014580,태경비케이,"TAEKYUNG BK CO.,LTD.",KOSPI,00122481,23312,비금속 광물제품,Non-Metallic Mineral Products,false,,,matched,ticker,3805,104953695500,20260908
014620,성광벤드,"SUNG KWANG BEND CO., LTD.",KOSDAQ,00132318,24133,1차 금속,Primary Metals,false,,,matched,ticker,32500,863114330000,20260908
014680,한솔케미칼,"Hansol Chemical Co., Ltd",KOSPI,00140955,20129,화학물질·화학제품,Chemicals and Chemical Products,false,,,matched,ticker,198000,2137219128000,20260908
014710,사조씨푸드,"SAJO SEA FOOD CO.,LTD",KOSPI,00124780,102,식료품 제조,Food Products Manufacturing,false,,,matched,ticker,10520,181139072360,20260908
014790,HL D&I,HL D&I HALLA CORPORATION,KOSPI,00161116,41221,종합 건설,General Construction,false,,,matched,ticker,2560,96918018560,20260908
014820,동원시스템즈,Dongwon Systems Corporation,KOSPI,00132637,222,고무·플라스틱,Rubber and Plastic Products,false,,,matched,ticker,21450,621862998900,20260908
014825,동원시스템즈우,Dongwon Systems Corporation (preferred),KOSPI,00132637,222,고무·플라스틱,Rubber and Plastic Products,true,014820,preferred_share,matched_via_parent,preferred_parent_ticker,14450,3816403950,20260908
014830,유니드,"UNID CO.,LTD",KOSPI,00159786,20129,화학물질·화학제품,Chemicals and Chemical Products,false,,,matched,ticker,63700,431096120000,20260908
014910,성문전자,"SUNGMOON ELECTRONICS CO.,LTD",KOSPI,00132628,26291,전자부품·컴퓨터·통신장비,"Electronic Components, Computers, and Communication Equipment",false,,,matched,ticker,2090,45681667130,20260908
014915,성문전자우,"SUNGMOON ELECTRONICS CO.,LTD (preferred)",KOSPI,00132628,26291,전자부품·컴퓨터·통신장비,"Electronic Components, Computers, and Communication Equipment",true,014910,preferred_share,matched_via_parent,preferred_parent_ticker,4760,2856000000,20260908
014940,오리엔탈정공,"ORIENTAL PRECISION & ENGINEERING CO.,LTD.",KOSDAQ,00141608,291,기타 기계·장비,Other Machinery and Equipment,false,,,matched,ticker,4545,207132289245,20260908
014950,삼익제약,"SAMIK  PHARM.  CO.,LTD.",KOSDAQ,00127875,21212,의료용 물질·의약품,Medicinal Substances and Pharmaceuticals,false,,,matched,ticker,8750,88091395000,20260908
014970,삼륭물산,Samryoong,KOSDAQ,00125488,17223,펄프·종이 제조,Pulp and Paper Manufacturing,false,,,matched,ticker,4385,65007625000,20260908
014990,인디에프,In the F,KOSPI,00106881,14112,의복 제조,Apparel Manufacturing,false,,,matched,ticker,4305,64672288695,20260908
015020,이스타코,"e-STARCO. CO.,LTD",KOSPI,00134565,68121,부동산업,Real Estate,false,,,matched,ticker,928,19883142400,20260908
015230,대창단조,"DAECHANG FORGING CO.,LTD",KOSPI,00112679,303,자동차·트레일러,Motor Vehicles and Trailers,false,,,matched,ticker,6690,181590817800,20260908
015260,에이엔피,AUTOMOBILE & PCB,KOSPI,00143314,2622,전자부품·컴퓨터·통신장비,"Electronic Components, Computers, and Communication Equipment",false,,,matched,ticker,320,15077406080,20260908
015360,INVENI,"INVENI Co., Ltd.",KOSPI,00105101,715,전문서비스업,Professional Services,false,,,matched,ticker,14440,393490000000,20260908
015590,DKME,"DKME Co., Ltd.",KOSPI,00108746,29176,기타 기계·장비,Other Machinery and Equipment,false,,,matched,ticker,1644,87783530352,20260908
0155E0,해치텍,,KOSDAQ,,,,,false,,,not_matched,,13810,75777541500,20260908
0156T0,에이치엘지노믹스,,KOSDAQ,,,,,false,,,not_matched,,9190,71518059590,20260908
015710,코콤,"KOCOM CO., LTD",KOSDAQ,00187725,26410,전자부품·컴퓨터·통신장비,"Electronic Components, Computers, and Communication Equipment",false,,,matched,ticker,2905,50926102500,20260908
015750,성우하이텍,"SUNGWOO HITECH CO., LTD",KOSDAQ,00132992,303,자동차·트레일러,Motor Vehicles and Trailers,false,,,matched,ticker,5910,472800000000,20260908
015760,한국전력,KOREA ELECTRIC POWER CORPORATION,KOSPI,00159193,35120,전기·가스·증기,"Electricity, Gas, and Steam Supply",false,,,matched,ticker,34100,21890975025700,20260908
015860,일진홀딩스,"ILJIN HOLDINGS CO.,LTD",KOSPI,00146649,64992,금융업,Financial Services,false,,,matched,ticker,6670,329147711610,20260908
015890,태경산업,"TAEKYUNG INDUSTRIAL CO.,LTD",KOSPI,00153339,20129,화학물질·화학제품,Chemicals and Chemical Products,false,,,matched,ticker,4745,138690418750,20260908
016090,대현,"DAEHYUN CO.,LTD",KOSPI,00113614,14112,의복 제조,Apparel Manufacturing,false,,,matched,ticker,1435,63545114850,20260908
016100,리더스코스메틱,"LEADERS COSMETICS CO., LTD.",KOSDAQ,00180263,172,펄프·종이 제조,Pulp and Paper Manufacturing,false,,,matched,ticker,1205,23016577270,20260908
