report_id,published_on,analyst_name,broker,ticker,sector,rating,target_price,prev_target_price,target_change
651988,2026-08-28,"김선호,홍소현",한국IR협의회,0015S0,,투자의견없음,,,
651987,2026-08-28,"박선영,정수현",한국IR협의회,318060,,투자의견없음,,,
651986,2026-08-28,"백종석,김지은",한국IR협의회,234030,,투자의견없음,,,
651985,2026-08-28,투자분석부,IBK투자증권,,,,,,
651984,2026-08-28,"조영환,김혜인",한국IR협의회,408920,,투자의견없음,,,
651983,2026-08-28,김예슬,IBK투자증권,,,,,,
651982,2026-08-28,투자전략팀,한화투자증권,,,,,,
651981,2026-08-28,송유림,한화투자증권,123890,,Buy,3700,3100,raised
651980,2026-08-28,최관순,SK증권,,코스피 200 에너지화학,,,,
651979,2026-08-28,나승,SK증권,,코스피 200 에너지화학,,,,
651978,2026-08-28,양승수,메리츠증권,000150,,투자의견없음,,2400000,
651977,2026-08-28,sk증권 리서치센터,SK증권,,,,,,
651976,2026-08-28,허민호,대신증권,006260,,Buy,630000,630000,held
651975,2026-08-28,리서치센터,대신증권,,,,,,
651974,2026-08-28,정의훈,유진투자증권,,기계,,,,
651973,2026-08-28,양승윤,유진투자증권,,기계,,,,
651972,2026-08-28,"민경원,임환열",우리은행,,,,,,
651971,2026-08-27,"김준성,배현서",메리츠증권,,,,,,
651970,2026-08-27,양승수,메리츠증권,172670,,Not Rated,,,
651969,2026-08-27,양승수,메리츠증권,085910,,Not Rated,,,
651968,2026-08-27,"김준영, 김현비",메리츠증권,326030,,Buy,,,
651967,2026-08-27,최설화,메리츠증권,,,,,,
651966,2026-08-27,최설화,메리츠증권,,,,,,
651965,2026-08-27,황수욱,메리츠증권,,,,,,
651964,2026-08-27,"이경민, 김귀연",대신증권,,,,,,
651963,2026-08-27,"민경원, 임환열",우리은행,,,,,,
651962,2026-08-27,변준호,IBK투자증권,,,,,,
651961,2026-08-27,투자분석부,IBK투자증권,,,,,,
651960,2026-08-27,김예슬,IBK투자증권,,,,,,
651959,2026-08-27,"김운호, 고혁진",IBK투자증권,,,,,,
651958,2026-08-27,"기간산업분석부, 혁신기업분석부",IBK투자증권,,,,,,
651957,2026-08-27,"이승훈, 박상준",IBK투자증권,,인터넷,,,,
651955,2026-08-27,이동욱,IBK투자증권,,,,,,
651954,2026-08-27,sk증권 리서치센터,SK증권,,,,,,
651953,2026-08-27,최관순,SK증권,,코스피 200 에너지화학,,,,
651952,2026-08-27,박지빈,LS증권,,금융,,,,
651951,2026-08-27,홍성기,LS증권,,,,,,
651950,2026-08-27,이환욱,유안타증권,,,,,,
651949,2026-08-27,"최현재, 이안나",유안타증권,,,,,,
651948,2026-08-27,정우성,LS증권,,반도체,,,,
651947,2026-08-27,전배승,LS증권,032830,,Buy,420000,380000,raised
651946,2026-08-27,이병근,LS증권,005380,,Buy,720000,720000,held
651945,2026-08-27,정경희,LS증권,,화학,,,,
651944,2026-08-27,이선경,SK증권,326030,,매수,160000,160000,held
651943,2026-08-27,나승두,SK증권,178320,,매수,55000,55000,held
651942,2026-08-27,정경희,LS증권,096770,,Hold,126000,126000,held
651941,2026-08-27,이상수,iM증권,005380,,Buy,650000,650000,held
651940,2026-08-26,sk증권 리서치센터,SK증권,,,,,,
651939,2026-08-26,박제민,SK증권,,반도체,,,,
651938,2026-08-26,최관순,SK증권,,코스피 200 에너지화학,,,,
651937,2026-08-26,형권훈,SK증권,,제조업,,,,
651936,2026-08-26,"박형우, 정영환",SK증권,020150,,매수,60000,60000,held
651935,2026-08-26,이승웅,유안타증권,,통신업,,,,
651934,2026-08-26,"최현재, 이안나",유안타증권,,,,,,
651933,2026-08-26,고의영,iM증권,222800,,Buy,185000,70000,raised
651932,2026-08-26,투자분석부,IBK투자증권,,,,,,
651931,2026-08-26,기간산업분석부・혁신기업분석부,IBK투자증권,,,,,,
651930,2026-08-26,"이승훈, 박상준",IBK투자증권,,인터넷,,,,
651929,2026-08-26,이동욱,IBK투자증권,,,,,,
651928,2026-08-26,정홍식,LS증권,025540,,Buy,90000,110000,lowered
651927,2026-08-26,박지빈,LS증권,,,,,,
651926,2026-08-26,"서진경,이금민",한국IR협의회,023910,,투자의견없음,,,
651925,2026-08-26,"김승준,이금민",한국IR협의회,293780,,투자의견없음,,,
651923,2026-08-26,양승수,메리츠증권,222800,,투자의견없음,,170000,
651922,2026-08-26,양승수,메리츠증권,355150,,Not Rated,,,
651921,2026-08-26,정해창,대신증권,,인터넷,,,,
651920,2026-08-26,리서치센터,대신증권,,,,,,
651919,2026-08-26,양승윤,유진투자증권,,기계,,,,
651918,2026-08-26,박종선,유진투자증권,290740,,nr,,,
651917,2026-08-26,"민경원,임환열",우리은행,,,,,,
651916,2026-08-25,"박성순,김지은",한국IR협의회,077360,,투자의견없음,,,
651915,2026-08-25,이달미,상상인증권,128940,,Buy,650000,650000,held
651914,2026-08-25,"박세연,김예인",한화투자증권,,,,,,
651913,2026-08-25,한유정,한화투자증권,051900,,Buy,316000,300000,raised
651912,2026-08-25,"박세연,김예인",한화투자증권,,,,,,
651911,2026-08-25,"김준영,김현비",메리츠증권,128940,,Buy,710000,690000,raised
651910,2026-08-25,황수욱,메리츠증권,,,,,,
651909,2026-08-25,"김정욱,황홍진",메리츠증권,,음식료품,,,,
651908,2026-08-25,류형근,대신증권,166090,,Buy,90000,106000,lowered
651907,2026-08-25,이지니,대신증권,011200,,Buy,29000,42000,lowered
651906,2026-08-25,"이경연,이채리",대신증권,,,,,,
651905,2026-08-25,허민호,대신증권,,코스피 200 에너지화학,,,,
651904,2026-08-25,리서치센터,대신증권,,,,,,
651903,2026-08-25,"민경원,임환열",우리은행,,,,,,
651902,2026-08-25,오린아,LS증권,,화학,,,,
651901,2026-08-25,정우성,LS증권,,반도체,,,,
651900,2026-08-25,"정홍식,권태훈",LS증권,,,,,,
651899,2026-08-25,투자분석부,IBK투자증권,,,,,,
651898,2026-08-25,이동욱,IBK투자증권,,,,,,
651897,2026-08-25,이동욱,IBK투자증권,,,,,,
651896,2026-08-25,이동욱,IBK투자증권,,,,,,
651895,2026-08-25,"이승훈, 박상준",IBK투자증권,,인터넷,,,,
651894,2026-08-25,"기간산업분석부, 혁신기업분석부",IBK투자증권,,,,,,
651893,2026-08-25,정이수,IBK투자증권,,,,,,
651892,2026-08-25,sk증권 리서치센터,SK증권,,,,,,
651891,2026-08-25,"고선영, 임석민",유안타증권,007660,,Buy,180000,180000,held
651890,2026-08-25,김용민,유안타증권,009540,,Buy,532000,,new
651889,2026-08-25,김용민,유안타증권,082740,,Buy,107000,,new
651888,2026-08-25,하현수,유안타증권,128940,,Buy,700000,360000,raised
651887,2026-08-25,이환욱,유안타증권,,,,,,
651886,2026-08-25,김용민,유안타증권,,코스피 200 조선운송,,,,
651885,2026-08-25,"최현재, 이안나",유안타증권,,,,,,
651884,2026-08-25,설용진,iM증권,,보험,,,,
651883,2026-08-25,설용진,iM증권,001450,,Buy,58000,58000,held
651882,2026-08-25,설용진,iM증권,005830,,Buy,220000,220000,held
651881,2026-08-24,투자분석부,IBK투자증권,,,,,,
651880,2026-08-24,"기간산업분석부, 혁신기업분석부",IBK투자증권,,,,,,
651879,2026-08-24,"이승훈, 박상준",IBK투자증권,,인터넷,,,,
651878,2026-08-24,이동욱,IBK투자증권,120110,,매수,100000,111000,lowered
651877,2026-08-24,이동욱,IBK투자증권,120110,,매수,100000,111000,lowered
651876,2026-08-24,이동욱,IBK투자증권,004000,,매수,86000,63000,raised
651875,2026-08-24,이환욱,유안타증권,,,,,,
651874,2026-08-24,리서치센터,유안타증권,,,,,,
651873,2026-08-24,"최현재, 이안나",유안타증권,,,,,,
651872,2026-08-24,최관순,SK증권,,,,,,
651871,2026-08-24,리서치센터,SK증권,,,,,,
651870,2026-08-24,나승두,SK증권,,,,,,
651869,2026-08-24,신윤정,SK증권,,,,,,
651868,2026-08-24,조준기,SK증권,,,,,,
651867,2026-08-24,최관순,SK증권,028260,,매수,550000,450000,raised
651866,2026-08-24,"나민식, 고서영",SK증권,103590,,매수,124000,,new
651865,2026-08-24,"나민식, 고서영",SK증권,298040,,매수,4000000,,new
651864,2026-08-24,"나민식, 고서영",SK증권,267260,,매수,900000,,new
651863,2026-08-24,"나민식, 고서영",SK증권,,"전기,전자",,,,
651862,2026-08-24,"나민식, 고서영",SK증권,010120,,매수,310000,,new
651861,2026-08-24,"김소혜,김나우",한화투자증권,036570,,Buy,350000,350000,held
651860,2026-08-24,김도하,한화투자증권,032830,,Hold,363000,312000,raised
651858,2026-08-24,박세연,한화투자증권,,,,,,
651857,2026-08-24,황수욱,메리츠증권,,,,,,
651855,2026-08-24,"배기연,김현비",메리츠증권,,코스피 200 조선운송,,,,
651854,2026-08-24,양승수,메리츠증권,009150,,투자의견없음,,,
651853,2026-08-24,"이효진,김수민",메리츠증권,,인터넷,,,,
651852,2026-08-24,김동관,메리츠증권,083450,,투자의견없음,,,
651851,2026-08-24,"정지수,박건영",메리츠증권,,통신업,,,,
651850,2026-08-24,"김정욱,황홍진",메리츠증권,,음식료품,,,,
651849,2026-08-24,"김정욱,황홍진",메리츠증권,,음식료품,,,,
651848,2026-08-24,"이효진,김수민",메리츠증권,035720,,Hold,37000,52000,lowered
651847,2026-08-24,정재혁,메리츠증권,,철강및금속,,,,
651846,2026-08-24,"이경연,이채리",대신증권,000880,,Buy,163000,163000,held
651845,2026-08-24,리서치센터,대신증권,,,,,,
651844,2026-08-24,김세희,유진투자증권,,금융업,,,,
651843,2026-08-24,양승윤,유진투자증권,,기계,,,,
651842,2026-08-24,"류태환,조유진",유진투자증권,,건설업,,,,
651841,2026-08-24,황성현,유진투자증권,006400,,투자의견없음,,,
651840,2026-08-24,박종선,유진투자증권,452430,,nr,,,
651839,2026-08-24,박종선,유진투자증권,299030,,nr,,,
651838,2026-08-24,박종선,유진투자증권,079900,,N/A,48000,72000,lowered
651837,2026-08-24,정의훈,유진투자증권,035720,,Buy,58000,74000,lowered
651836,2026-08-24,한병화,유진투자증권,001530,,Buy,40000,40000,held
651835,2026-08-24,"민경원,임환열",우리은행,,,,,,
651834,2026-08-21,리서치센터,LS증권,,,,,,
651833,2026-08-21,정홍식,LS증권,036800,,Buy,10000,40000,lowered
651832,2026-08-21,정의훈,유진투자증권,,기계,,,,
651831,2026-08-21,양승윤,유진투자증권,,기계,,,,
651830,2026-08-21,"민경원,임환열",우리은행,,,,,,
651829,2026-08-20,"채윤석,정수현",한국IR협의회,013990,,N/A,,,
651828,2026-08-20,박유진,한화투자증권,,,,,,
651827,2026-08-20,안현국,한화투자증권,,반도체,,,,
651826,2026-08-20,김성래,한화투자증권,,운송,,,,
651825,2026-08-20,김예슬,IBK투자증권,,,,,,
651824,2026-08-20,투자분석부,IBK투자증권,,,,,,
651823,2026-08-20,양승수,메리츠증권,,IT부품,,,,
651822,2026-08-20,변준호,IBK투자증권,,,,,,
651821,2026-08-20,황수욱,메리츠증권,,,,,,
651820,2026-08-20,이상현,메리츠증권,,,,,,
651819,2026-08-20,"기간산업분석부, 혁신기업분석부",IBK투자증권,,,,,,
651818,2026-08-20,"이승훈, 박상준",IBK투자증권,,인터넷,,,,
651817,2026-08-20,리서치센터,대신증권,,,,,,
651816,2026-08-20,sk증권 리서치센터,SK증권,,,,,,
651815,2026-08-20,한동희,SK증권,,반도체,,,,
651814,2026-08-20,최관순,SK증권,,코스피 200 에너지화학,,,,
651813,2026-08-20,이환욱,유안타증권,,,,,,
651812,2026-08-20,"최현재, 이안나",유안타증권,,,,,,
651811,2026-08-20,리서치센터 투자전략실,LS증권,,,,,,
651810,2026-08-20,홍성기,LS증권,,,,,,
651809,2026-08-20,정재원,iM증권,006280,,Buy,180000,220000,lowered
651808,2026-08-20,신희철,iM증권,178320,,Buy,68000,77000,lowered
651807,2026-08-20,강민구,IBK투자증권,171090,,매수,141000,141000,held
651806,2026-08-20,정홍식,LS증권,228850,,Buy,9000,9000,held
651805,2026-08-20,양승윤,유진투자증권,,,,,,
651804,2026-08-20,박종선,유진투자증권,294570,,nr,,,
651803,2026-08-20,박종선,유진투자증권,122450,,nr,,,
651802,2026-08-20,"민경원,임환열",우리은행,,,,,,
651801,2026-08-19,선유진,LS증권,,소프트웨어,,,,
651800,2026-08-19,이상수,iM증권,,기계,,,,
651799,2026-08-19,투자분석부,IBK투자증권,,,,,,
651798,2026-08-19,"기간산업분석부, 혁신기업분석부",IBK투자증권,,,,,,
651797,2026-08-19,"이승훈, 박상준",IBK투자증권,,인터넷,,,,
651796,2026-08-19,sk증권 리서치센터,SK증권,,,,,,
651795,2026-08-19,박제민,SK증권,,반도체,,,,
651794,2026-08-19,형권훈,SK증권,,화학,,,,
651793,2026-08-19,최관순,SK증권,,코스피 200 에너지화학,,,,
651792,2026-08-19,이환욱,유안타증권,,,,,,
651791,2026-08-19,이환욱,유안타증권,,오락·문화,,,,
651790,2026-08-19,이승웅,유안타증권,,통신업,,,,
651789,2026-08-19,"최현재, 이안나",유안타증권,,,,,,
651788,2026-08-19,정홍식,LS증권,063570,,Buy,5000,7000,lowered
651787,2026-08-19,정홍식,LS증권,108380,,Buy,30000,35000,lowered
651786,2026-08-19,신희철,iM증권,189300,,Buy,110000,89000,raised
651785,2026-08-19,김윤상,iM증권,084010,,Buy,9600,13000,lowered
651784,2026-08-19,이상수,iM증권,108490,,Buy,400000,,new
651783,2026-08-19,이상수,iM증권,058610,,Buy,160000,160000,held
651782,2026-08-19,이상수,iM증권,277810,,Buy,650000,915000,lowered
651781,2026-08-19,정재원,iM증권,000100,,Buy,140000,150000,lowered
651780,2026-08-18,"고의영, 박정하",iM증권,,"전기,전자",,,,
651779,2026-08-18,김윤상,iM증권,,철강및금속,,,,
651778,2026-08-18,투자분석부,IBK투자증권,,,,,,
651777,2026-08-18,"기간산업분석부, 혁신기업분석부",IBK투자증권,,,,,,
651776,2026-08-18,"이승훈, 박상준",IBK투자증권,,인터넷,,,,
651775,2026-08-18,이건재,IBK투자증권,122900,,매수,13000,12000,raised
651774,2026-08-18,sk증권 리서치센터,SK증권,,,,,,
651773,2026-08-18,신윤정,SK증권,,,,,,
651772,2026-08-18,조준기,SK증권,,,,,,
651771,2026-08-18,조준기,SK증권,,,,,,
651770,2026-08-18,최관순,SK증권,,코스피 200 에너지화학,,,,
651769,2026-08-18,리서치센터,SK증권,,반도체,,,,
651768,2026-08-18,"고선영, 임석민",유안타증권,356860,,Buy,90000,150000,lowered
651767,2026-08-18,"손현정, 김고은",유안타증권,003230,,Buy,2000000,2000000,held
651766,2026-08-18,"손현정, 김고은",유안타증권,004370,,Buy,570000,530000,raised
651765,2026-08-18,"이승은, 조계철",유안타증권,214150,,Buy,50000,,new
651764,2026-08-18,"이승은, 조계철",유안타증권,257720,,Buy,56000,,new
651763,2026-08-18,"황규원, 서석준",유안타증권,120110,,Buy,96000,96000,held
651762,2026-08-18,이환욱,유안타증권,,,,,,
651761,2026-08-18,리서치센터,유안타증권,,,,,,
651760,2026-08-18,"최현재, 이안나",유안타증권,,,,,,
651759,2026-08-18,전배승,LS증권,,은행,,,,
651758,2026-08-18,박지빈,LS증권,,운송장비·부품,,,,
651757,2026-08-18,신희철,iM증권,420770,,Buy,155000,120000,raised
651756,2026-08-18,이상헌,iM증권,229640,,Buy,57000,37500,raised
651755,2026-08-18,이상헌,iM증권,009240,,Buy,52000,67000,lowered
651754,2026-08-18,설용진,iM증권,003690,,Buy,18000,16000,raised
651753,2026-08-18,설용진,iM증권,001450,,Buy,58000,40000,raised
651752,2026-08-18,정우성,LS증권,348210,,Buy,60000,,new
651751,2026-08-18,정우성,LS증권,330860,,Buy,52000,82000,lowered
651750,2026-08-18,정우성,LS증권,403870,,Buy,72000,,new
651749,2026-08-18,전배승,LS증권,001450,,Buy,58000,42000,raised
651748,2026-08-18,박성호,LS증권,004370,,Buy,570000,53000,raised
651747,2026-08-18,박성호,LS증권,003230,,Buy,1800000,1800000,held
651746,2026-08-18,정홍식,LS증권,023910,,Buy,40000,40000,held
651745,2026-08-18,정홍식,LS증권,040420,,Buy,9000,9000,held
651744,2026-08-18,정홍식,LS증권,036800,,Buy,40000,40000,held
651743,2026-08-18,정홍식,LS증권,130580,,Buy,7000,7000,held
651742,2026-08-18,정홍식,LS증권,131290,,Buy,400000,350000,raised
651741,2026-08-18,정홍식,LS증권,092130,,Buy,21000,21000,held
651740,2026-08-18,정홍식,LS증권,058470,,Buy,110000,150000,lowered
651739,2026-08-18,정홍식,LS증권,086450,,Buy,30000,30000,held
