ticker,name_en,name_ko,filing_id,filed_on,filing_kind,holder_name,shares_held,shares_change,stake_pct,stake_change_pct,related_party_shares,related_party_pct,reason_raw_ko
148250,"RN2 Technologies Co., Ltd.",(주)알엔투테크놀로지,20250221002365,2025-02-21,abbreviated,상상인저축은행,1288658,1288658,14.36,14.36,,,전환사채 신규 취득
148250,"RN2 Technologies Co., Ltd.",(주)알엔투테크놀로지,20250401001919,2025-04-01,general,이효종,757173,-948500,8.02,-14.99,0,0,- 주식 양도 및 특별관계자 해소로 인한 보유비율 변동
148250,"RN2 Technologies Co., Ltd.",(주)알엔투테크놀로지,20250403003589,2025-04-03,general,티에스1호조합,1767304,1767304,18.71,18.71,,,5%이상 지분 취득에 따른 신규 보고
148250,"RN2 Technologies Co., Ltd.",(주)알엔투테크놀로지,20250404004090,2025-04-04,abbreviated,케이엠제1호조합,900000,900000,9.53,9.53,,,5% 이상 지분 취득에 따른 신규 보고
148250,"RN2 Technologies Co., Ltd.",(주)알엔투테크놀로지,20250509000800,2025-05-09,abbreviated,케이엠제1호조합,544286,-355714,5.76,-3.77,,,장외 매도에 따른 지분율 변경
148250,"RN2 Technologies Co., Ltd.",(주)알엔투테크놀로지,20250626000263,2025-06-26,general,이효종,357173,-400000,3.78,-4.24,0,0,- 주식 양도로 인한 보유비율 변동
148250,"RN2 Technologies Co., Ltd.",(주)알엔투테크놀로지,20250710000564,2025-07-10,abbreviated,상상인저축은행,773194,-515464,7.56,-6.8,,,기보유 전환사채 일부상환
148250,"RN2 Technologies Co., Ltd.",(주)알엔투테크놀로지,20251103000134,2025-11-03,abbreviated,캔버스엔레드,717299,717299,7.05,7.05,,,전환사채 신규 취득
148250,"RN2 Technologies Co., Ltd.",(주)알엔투테크놀로지,20260313000131,2026-03-13,abbreviated,바로저축은행,1685393,1685393,15.14,15.14,,,전환사채 인수에 따른 신규 보고의무 발생
148250,"RN2 Technologies Co., Ltd.",(주)알엔투테크놀로지,20260330001402,2026-03-30,abbreviated,캡틴글로벌,735294,735294,7.78,7.78,,,전환사채 인수 및 전환청구권 행사
148250,"RN2 Technologies Co., Ltd.",(주)알엔투테크놀로지,20260408003362,2026-04-08,general,크로스1호조합,2087682,2087682,18.1,18.1,,,5%이상 지분 취득에 따른 신규 보고
148250,"RN2 Technologies Co., Ltd.",(주)알엔투테크놀로지,20260414002502,2026-04-14,abbreviated,티에스1호조합,1472754,-294550,11.6,-7.11,,,조합원 변경 및 현물분배에 따른 특별관계자 변동 
148250,"RN2 Technologies Co., Ltd.",(주)알엔투테크놀로지,20260511000331,2026-05-11,abbreviated,캡틴글로벌,0,-735294,0,-7.78,,,"제3자배정 유상증자로 인한 신주취득 및 장내,장외매도"
148250,"RN2 Technologies Co., Ltd.",(주)알엔투테크놀로지,20260529001815,2026-05-29,general,크로스1호조합,2087682,0,15.33,-2.77,,,"1. 조합원간 양수도 계약에 의한 특별관계자해소
2. 신고일 기준 상장 주식수 증가로 인한 지분율 변동 "
148250,"RN2 Technologies Co., Ltd.",(주)알엔투테크놀로지,20260610000187,2026-06-10,abbreviated,상상인저축은행,490193,-283001,3.6,-3.96,,,기보유 전환사채 상환 및 주식 장내매도
148250,"RN2 Technologies Co., Ltd.",(주)알엔투테크놀로지,20260723000654,2026-07-23,general,크로스1호조합,2087682,0,15.33,0,,,대표조합원 변경에 따른 보고
267980,"Maeil Dairies Co., Ltd.",매일유업 주식회사,20250221001990,2025-02-21,general,매일홀딩스,4435228,7993,56.55,0.11,183939,2.35,"임원 퇴임으로 인한 특별관계자 제외
임원 자사주 상여금 수령에 따른 주식수 변동
주식담보계약 만기일 연장"
267980,"Maeil Dairies Co., Ltd.",매일유업 주식회사,20260424000536,2026-04-24,general,매일홀딩스,4390084,-45144,57.28,0.73,183939,2.4,"주식 소각으로 인한 총발행주식수 및 보유비율 변동
주식 취득 및 처분으로 인한 특별관계자 변동
특별관계자 보유주식에 관한 계약 체결(제3자 담보 제공)"
004440,"SAMIL C&S CO.,LTD",(주)삼일씨엔에스,20241010000636,2024-10-11,general,삼일홀딩스,7419418,140066,58.27,1.1,,,보고자 본인 및 특별관계자 장내 추가 매수
004440,"SAMIL C&S CO.,LTD",(주)삼일씨엔에스,20241104000325,2024-11-04,general,삼일홀딩스,7549020,129602,59.29,1.02,,,보고자 본인 및 특별관계자 장내 추가 매수
004440,"SAMIL C&S CO.,LTD",(주)삼일씨엔에스,20251118000140,2025-11-18,general,대림,1025215,0,8.05,0,,,상속에 따른 변동
004440,"SAMIL C&S CO.,LTD",(주)삼일씨엔에스,20260401004622,2026-04-01,general,대림,495655,-529560,3.89,-4.16,,,특별관계자 및 공동보유자 변동
016790,HYUNDAI FEED Inc.,현대사료(주),20240926000432,2024-09-26,general,뜰안채건설,76226883,76226883,40.44,40.44,,,주식 양수도 계약 체결
016790,HYUNDAI FEED Inc.,현대사료(주),20240926000509,2024-09-26,general,비에스제이홀딩스,2127976,-86415466,1.13,-45.76,131377,0.07,주식 양수도 계약체결 및 계약 종료
016790,HYUNDAI FEED Inc.,현대사료(주),20251017000114,2025-10-17,general,뜰안채건설,76226883,0,40.44,0,,,"주식회사 비에스제이홀딩스의 가압류 결정에 따른 보유 형태 변경 및 보유 주식과 관련된 주요 계약 내용 변경

[사건번호]
서울중앙지방법원 2025카단823378

[채권자]
주식회사 비에스제이홀딩스

[채무자]
주식회사 뜰안채건설

[주 문]
채무자의 계좌관리기관(또는 전자등록기관)에 대하여 가지는 별지 목록 기재의 전자등록주식을 가압류한다. 
계좌관리기관(또는 전자등록기관)은 위 전자등록주식에 대하여 계좌대체와 말소를 하여서는 아니 된다.
채무자는 다음 청구금액을 공탁하고 집행정지 또는 그 취소를 신청할 수 있다.
청구채권의 내용 : 2024. 9. 19. 발행 제1회차 전환사채금 상환청구권 
청구금액 : 금20,962,392,825원

*별지목록
1. 회사명 : 현대사료 주식회사(코스닥등록번호 016790)
2. 액면금 : 100원
3. 주식의종류 : 보통주식
4. 주식의 수 : 76,226,883주
5. 주식의 소유자 : 주식회사 뜰안채건설(110111-5011575)
6. 가압류할 주식의 총수 : 76,226,883주. 끝.

[이 유]
이 사건 주식가압류 신청은 이유 있으므로 담보로 공탁보증보험증권(서울보증보험주식회사 증권번호 제100-000-202506856588호)을 제출받고 주문과 같이 결정한다."
016790,HYUNDAI FEED Inc.,현대사료(주),20251021000120,2025-10-21,general,뜰안채건설,76226883,0,40.44,0,21952512,11.64,"박헌의 가압류 결정에 따른 보유 형태 변경 및 보유 주식과 관련된 주요 계약 내용 변경

[사건번호]
서울중앙지방법원 2025카단823255

[채권자]
박 헌

[채무자]
주식회사 뜰안채건설

[주 문]
채무자가 계좌관리기관(또는 전자등록기관)에 대하여 가지는 별지 목록 기재의 전자등록주식을 가압류한다.
계좌관리기관(또는 전자등록기관)은 위 전자등록주식에 대하여 계좌대체와 말소를 하여서는 아니 된다.
채무자는 다음 청구금액을 공탁하고 집행정지 또는 그 취소를 신청할 수 있다. 

청구권의내용 : 263,419,890원(2024.12.31.자 대여금 255,000,000원, 위 대여금에 대한 2024.12.31.부터 2025.9.18.까지 연 4.6%의 비율로 계산한 이자 및 지연손해금 8,419,890원)
청구금액 : 금263,419,890원

*별지목록
아래의 주식 중 서울남부지방법원의 추징보전결정을 받은 54,274,371주(추징보전액 4,964,560,780원)를 제외한 나머지 21,952,512주

1. 계좌관리기관 : 한국투자증권 주식회사
2. 고객명 : 주식회사 뜰안채건설
3. 실명확인번호 : 108-86-03867
4. 종목번호 : 016790
5. 종목명 : 현대사료 주식회사
6. 보유수량 : 76,226,883주(1주당 액면가액 100원). 끝.

[이 유]
이 사건 주식가압류 신청은 이유 있으므로 담보로 공탁보증보험증권(서울보증보험주식회사 증권번호 제100-000-202506786771호)을 제출받고 주문과 같이 결정한다.

[결정일]
2025년 09월 26일"
016790,HYUNDAI FEED Inc.,현대사료(주),20251023000001,2025-10-23,general,뜰안채건설,76226883,0,40.44,0,21952512,11.64,보유 주식에 대한 법원의 가압류 결정
016790,HYUNDAI FEED Inc.,현대사료(주),20251023000002,2025-10-23,general,뜰안채건설,76226883,0,40.44,0,21952512,11.64,보유 주식에 대한 법원의 가압류 결정
016790,HYUNDAI FEED Inc.,현대사료(주),20251107000132,2025-11-07,general,뜰안채건설,76226883,0,40.44,0,76226883,40.44,보유 주식에 대한 법원의 압류 결정
016790,HYUNDAI FEED Inc.,현대사료(주),20251113000569,2025-11-13,general,뜰안채건설,76226883,0,40.44,0,76226883,40.44,보유 주식에 대한 법원의 압류 결정
016790,HYUNDAI FEED Inc.,현대사료(주),20251113000579,2025-11-13,general,뜰안채건설,76226883,0,40.44,0,76226883,40.44,보유 주식에 대한 법원의 가압류 결정
016790,HYUNDAI FEED Inc.,현대사료(주),20251127000536,2025-11-27,general,뜰안채건설,76226883,0,40.44,0,76226883,40.44,"최대주주 보유주식등에 관한 압류 등
(가압류에서 본압류로 이전)"
016790,HYUNDAI FEED Inc.,현대사료(주),20260119000125,2026-01-19,general,뜰안채건설,0,-76226883,0,-40.44,0,0,"인적분할 후 신설법인에 보유주식 이전으로
보고자 변경 및 주요계약당사자 변경"
016790,HYUNDAI FEED Inc.,현대사료(주),20260119000136,2026-01-19,general,비에스제이에스,77296157,77296157,41.01,41.01,76226883,40.44,"(주)뜰안채건설 인적분할 후 분할신설법인으로
발행회사 주식 이전에 따라 보고자 변경
[보고자 : (주)뜰안채건설 → (주)비에스제이에스]"
016790,HYUNDAI FEED Inc.,현대사료(주),20260602000482,2026-06-02,general,비에스제이에스,77296157,0,41.01,0,0,,보유주식 가압류 등 해제
005940,"NH INVESTMENT & SECURITIES CO.,LTD. ",엔에이치투자증권(주),20250103000234,2025-01-03,abbreviated,국민연금공단,27340388,3460659,8.35,1.06,,,단순추가취득/처분
005940,"NH INVESTMENT & SECURITIES CO.,LTD. ",엔에이치투자증권(주),20250701000371,2025-07-01,abbreviated,국민연금공단,30399204,3058816,9.38,1.03,,,단순추가취득/처분
005940,"NH INVESTMENT & SECURITIES CO.,LTD. ",엔에이치투자증권(주),20250814000520,2025-08-14,general,농협금융지주,220737032,32258064,61.94,4.39,,,제3자배정 유상신주취득
005940,"NH INVESTMENT & SECURITIES CO.,LTD. ",엔에이치투자증권(주),20250901000366,2025-09-01,abbreviated,국민연금공단,29788221,-610983,8.36,-1.02,,,단순추가취득/처분
005940,"NH INVESTMENT & SECURITIES CO.,LTD. ",엔에이치투자증권(주),20260513000307,2026-05-13,general,농협금융지주,220728584,-8448,61.94,0,,,특별관계자 변동보고
005940,"NH INVESTMENT & SECURITIES CO.,LTD. ",엔에이치투자증권(주),20260617000311,2026-06-17,abbreviated,국민연금공단,28304200,-1484021,7.94,-0.42,,,일반투자목적에서 단순투자목적으로 보유목적 변경
005940,"NH INVESTMENT & SECURITIES CO.,LTD. ",엔에이치투자증권(주),20260706000035,2026-07-06,general,농협금융지주,233596019,12867435,63.27,1.33,,,특별관계자 변동보고
001080,MANHO ROPE & WIRE LTD,만호제강(주),20241028000357,2024-10-28,general,엠케이에셋,884939,43396,21.32,1.04,842368,20.3,"- 장내 및 장외거래로 인한 보유지분 변동
-보유주식에 대한 주요계약사항 변경"
001080,MANHO ROPE & WIRE LTD,만호제강(주),20241202000013,2024-12-02,general,엠케이에셋,911858,26919,21.97,0.65,845403,20.37,"- 장내 및 장외거래로 인한 보유지분 변동
-보유주식에 대한 주요계약사항 변경"
001080,MANHO ROPE & WIRE LTD,만호제강(주),20241209000288,2024-12-09,abbreviated,한국선재,410850,410850,9.9,9.9,,,장외매수에 따른 신규 보고
001080,MANHO ROPE & WIRE LTD,만호제강(주),20250207000947,2025-02-07,general,엠케이에셋,959028,47170,23.11,1.14,853255,20.56,"- 장내매매에 따른 보유지분 변동
-보유주식에 대한 주요계약사항 변경"
001080,MANHO ROPE & WIRE LTD,만호제강(주),20250814004468,2025-08-14,general,엠케이에셋,980219,21191,23.62,0.51,855088,20.6,"- 장내매매에 따른 보유지분 변동
-보유주식에 대한 계약사항 변경 
(의결권공동행사 계약 종료)"
001080,MANHO ROPE & WIRE LTD,만호제강(주),20250917000389,2025-09-17,general,김상환,1043292,82752,25.14,1.99,,,보유주식수의 변동보고
001080,MANHO ROPE & WIRE LTD,만호제강(주),20251017000552,2025-10-17,general,엠케이에셋,892372,-87847,21.5,-2.12,762250,18.37,"- 주식 추가취득 및 특별관계해소 등으로 인한 보유지분 변동
-보유주식에 대한 계약사항 변경 "
001080,MANHO ROPE & WIRE LTD,만호제강(주),20251028000450,2025-10-28,general,엠케이에셋,836885,-55487,20.16,-1.34,706763,17.03,-보유주식에 대한 계약사항 변경에 따른 지분변동
001080,MANHO ROPE & WIRE LTD,만호제강(주),20251111000374,2025-11-11,abbreviated,엠케이에셋,780678,-56207,18.81,-1.35,,,주요계약사항 변경 및 보유목적 변경
001080,MANHO ROPE & WIRE LTD,만호제강(주),20251112000457,2025-11-12,general,안병두,0,0,0,0,0,0,계약의 변경(매수자 변경)
001080,MANHO ROPE & WIRE LTD,만호제강(주),20251112000436,2025-11-12,general,김상환,1043292,0,25.14,0,1029992,24.82,주식매매 계약 체결
001080,MANHO ROPE & WIRE LTD,만호제강(주),20251112000481,2025-11-12,general,엠에이치그룹홀딩스,1029992,1029992,24.82,24.82,1029992,24.82,주식매매 계약 체결
001080,MANHO ROPE & WIRE LTD,만호제강(주),20251126000680,2025-11-26,general,김상환,1043292,0,25.14,0,1029992,24.82,상속에 의한 특별관계자 구성원 간의 보유지분 변동
001080,MANHO ROPE & WIRE LTD,만호제강(주),20251201000698,2025-12-01,abbreviated,한국선재,176468,-234382,4.25,-5.65,,,장내매도
001080,MANHO ROPE & WIRE LTD,만호제강(주),20251210000507,2025-12-10,abbreviated,엠케이에셋,507096,-273582,12.22,-6.59,,,장내매매로 인한 보유지분 변동
001080,MANHO ROPE & WIRE LTD,만호제강(주),20260105000191,2026-01-05,abbreviated,엠케이에셋,574554,67458,13.85,1.63,,,"장외, 장내매매로 인한 지분변동"
001080,MANHO ROPE & WIRE LTD,만호제강(주),20260206001228,2026-02-06,general,엠에이치그룹홀딩스,1037259,7267,24.99,0.17,,,주식매매 계약 체결완료
001080,MANHO ROPE & WIRE LTD,만호제강(주),20260206000855,2026-02-06,general,김상환,0,-1043292,0,-25.14,0,0,주식양수도 계약 완료로 인한 주식매각 및 임원사임
001080,MANHO ROPE & WIRE LTD,만호제강(주),20260709000566,2026-07-09,abbreviated,하나자산운용,3972200,3470525,9.57,-2.52,,,보유비율 1%이상 변동
001080,MANHO ROPE & WIRE LTD,만호제강(주),20260824000285,2026-08-24,general,엠에이치그룹홀딩스,10717511,9680252,30.52,5.53,,,주식매수 등으로 인한 보유비율 증가
237750,"PNC Technologies Co.,Ltd.",피앤씨테크(주),20241122000554,2024-11-22,general,조광식,2137100,28100,32.89,0.43,,,특별 관계자 추가 및 장내매수
237750,"PNC Technologies Co.,Ltd.",피앤씨테크(주),20241129001874,2024-11-29,general,조광식,2162000,24900,33.28,0.39,,,특별관계자 장내매수
237750,"PNC Technologies Co.,Ltd.",피앤씨테크(주),20241205000419,2024-12-05,general,조광식,2173950,11950,33.46,0.18,,,특별관계자 장내매수
237750,"PNC Technologies Co.,Ltd.",피앤씨테크(주),20250616000240,2025-06-16,general,조광식,2197980,24030,33.83,0.37,,,특별관계자 장내매수
237750,"PNC Technologies Co.,Ltd.",피앤씨테크(주),20250729000298,2025-07-29,general,조광식,2234000,36020,34.38,0.55,,,특별관계자 장내매수
237750,"PNC Technologies Co.,Ltd.",피앤씨테크(주),20250820000223,2025-08-20,abbreviated,지엔씨에너지,325000,1500,5,0.02,,,주식 취득에 따른 신규보고
237750,"PNC Technologies Co.,Ltd.",피앤씨테크(주),20260211001098,2026-02-11,general,광명전기,656156,656156,10.1,10.1,,,주식 취득에 따른 신규보고
237750,"PNC Technologies Co.,Ltd.",피앤씨테크(주),20260326000629,2026-03-26,general,조광식,2416180,182180,37.19,2.81,,,임원 신규선임으로 인한 특별관계자 추가
237750,"PNC Technologies Co.,Ltd.",피앤씨테크(주),20260609000531,2026-06-09,general,조광식,2447811,31631,37.68,0.49,,,특별관계자 장내매수
237750,"PNC Technologies Co.,Ltd.",피앤씨테크(주),20260616000341,2026-06-16,general,조광식,2473180,25369,38.07,0.39,,,특별관계자 장내매수
258830,"SEJONG MEDICAL Co.Ltd.,",(주)세종메디칼,20241017000312,2024-10-17,general,비에스제이홀딩스,44260609,-2103049,46,-1.15,40000000,41.57,전환사채 양수도계약 및 담보해제
258830,"SEJONG MEDICAL Co.Ltd.,",(주)세종메디칼,20241114002939,2024-11-14,general,에이티세미콘,20000000,0,26.39,0,20000000,26.39,전환사채 콜옵션 계약에 따른 변경 보고
258830,"SEJONG MEDICAL Co.Ltd.,",(주)세종메디칼,20250214002739,2025-02-14,general,비에스제이홀딩스,44260609,0,46,0,23000000,23.9,담보계약변경
258830,"SEJONG MEDICAL Co.Ltd.,",(주)세종메디칼,20250324000834,2025-03-24,general,비에스제이홀딩스,44130609,-130000,45.92,-0.08,3000000,3.12,"특별관계자 변경
전환사채 양수도 계약 체결
담보계약변경"
258830,"SEJONG MEDICAL Co.Ltd.,",(주)세종메디칼,20251014000067,2025-10-14,general,비에스제이홀딩스,44020609,-110000,45.96,0.04,1000000,1.04,담보변경
258830,"SEJONG MEDICAL Co.Ltd.,",(주)세종메디칼,20251103000052,2025-11-03,general,비에스제이홀딩스,44020609,0,45.86,-0.1,1000000,1.04,전환사채 전환청구
258830,"SEJONG MEDICAL Co.Ltd.,",(주)세종메디칼,20260202001156,2026-02-02,general,비에스제이홀딩스,44020609,0,45.86,0,1000000,1.04,전환사채 전환청구
258830,"SEJONG MEDICAL Co.Ltd.,",(주)세종메디칼,20260213002129,2026-02-13,general,비에스제이홀딩스,64603133,20582524,55.42,9.56,,,"담보계약종료 , 전환사채 양수도계약
전환사채 전환청구, 특별관계 해소"
258830,"SEJONG MEDICAL Co.Ltd.,",(주)세종메디칼,20260731000780,2026-07-31,general,비에스제이홀딩스,64503133,-100000,55.38,-0.04,,,"특별관계자의 전환사채 양수도계약
특별관계 해소 및 추가"
182360,"CUBE ENTERTAINMENT, INC.",(주)큐브엔터테인먼트,20240927000676,2024-09-27,general,강승곤,8251197,0,55.8,0,2288323,15.47,주식담보계약 체결 및 연장
182360,"CUBE ENTERTAINMENT, INC.",(주)큐브엔터테인먼트,20241122000547,2024-11-22,general,강승곤,8251197,0,55.8,0,2493803,16.86,주식담보계약 체결 및 연장
182360,"CUBE ENTERTAINMENT, INC.",(주)큐브엔터테인먼트,20241204000220,2024-12-04,general,강승곤,8251197,0,55.8,0,2069907,14,주식담보대출 상환
182360,"CUBE ENTERTAINMENT, INC.",(주)큐브엔터테인먼트,20241227000576,2024-12-27,general,강승곤,8251197,0,55.8,0,2069907,14,주식담보계약 연장
182360,"CUBE ENTERTAINMENT, INC.",(주)큐브엔터테인먼트,20250207000767,2025-02-07,general,강승곤,8251197,0,55.8,0,2069907,14,주식담보계약 연장
182360,"CUBE ENTERTAINMENT, INC.",(주)큐브엔터테인먼트,20250214002257,2025-02-14,general,강승곤,8251197,0,55.8,0,2069907,14,주식담보계약 연장
182360,"CUBE ENTERTAINMENT, INC.",(주)큐브엔터테인먼트,20250306000520,2025-03-06,general,강승곤,8251197,0,55.8,0,2298288,15.54,주식담보계약 체결 및 연장
182360,"CUBE ENTERTAINMENT, INC.",(주)큐브엔터테인먼트,20250328001951,2025-03-28,general,강승곤,8251197,0,54.21,-1.59,2298288,15.1,주식담보계약 연장
182360,"CUBE ENTERTAINMENT, INC.",(주)큐브엔터테인먼트,20250516000378,2025-05-16,general,강승곤,8311197,60000,54.39,0.18,2298288,15.04,"주식담보계약 연장, 특별관계자 추가"
182360,"CUBE ENTERTAINMENT, INC.",(주)큐브엔터테인먼트,20250627000788,2025-06-27,general,강승곤,8311197,0,54.39,0,2298288,15.04,주식담보계약 연장
182360,"CUBE ENTERTAINMENT, INC.",(주)큐브엔터테인먼트,20250725000662,2025-07-25,general,강승곤,8311197,0,54.39,0,2298288,15.04,주식담보계약 연장
182360,"CUBE ENTERTAINMENT, INC.",(주)큐브엔터테인먼트,20250808000585,2025-08-08,general,강승곤,8349342,38145,54.5,0.11,2298288,15,주식담보계약 연장 등
182360,"CUBE ENTERTAINMENT, INC.",(주)큐브엔터테인먼트,20250814003410,2025-08-14,general,강승곤,8349342,0,54.5,0,2298288,15,주식담보계약 연장
182360,"CUBE ENTERTAINMENT, INC.",(주)큐브엔터테인먼트,20250828001348,2025-08-28,general,강승곤,8349342,0,54.5,0,2298288,15,주식담보계약 연장
182360,"CUBE ENTERTAINMENT, INC.",(주)큐브엔터테인먼트,20250908000278,2025-09-08,general,강승곤,8493594,144252,51.83,-2.67,2298288,14.03,장내 매수 및 전환청구권 행사 등으로 인한 보유주식수 변동 
182360,"CUBE ENTERTAINMENT, INC.",(주)큐브엔터테인먼트,20250915000265,2025-09-15,general,강승곤,8524640,31046,52.02,0.19,2298288,14.03,장내 매수
182360,"CUBE ENTERTAINMENT, INC.",(주)큐브엔터테인먼트,20250922000237,2025-09-22,general,강승곤,8589058,64418,52.41,0.39,2298288,14.03,장내 매수
182360,"CUBE ENTERTAINMENT, INC.",(주)큐브엔터테인먼트,20250929000354,2025-09-29,general,강승곤,8635984,46926,52.7,0.29,2298288,14.03,장내 매수 및 주식담보대출 연장
182360,"CUBE ENTERTAINMENT, INC.",(주)큐브엔터테인먼트,20251107000529,2025-11-07,general,강승곤,8635984,0,54.69,1.99,2417336,15.31,주식담보대출 계약 및 연장
182360,"CUBE ENTERTAINMENT, INC.",(주)큐브엔터테인먼트,20251114002457,2025-11-14,general,강승곤,8635984,0,54.69,0,2425837,15.36,"주식담보대출 연장,  담보주식 수 및 특별관계자 이자율 변경"
182360,"CUBE ENTERTAINMENT, INC.",(주)큐브엔터테인먼트,20251126000518,2025-11-26,general,강승곤,8635984,0,54.69,0,2425837,15.36,주식담보대출 연장
182360,"CUBE ENTERTAINMENT, INC.",(주)큐브엔터테인먼트,20251229000702,2025-12-29,general,강승곤,8635984,0,54.69,0,2521060,15.97,주식담보대출 연장 및 담보주식수 변경
182360,"CUBE ENTERTAINMENT, INC.",(주)큐브엔터테인먼트,20260123000519,2026-01-23,general,강승곤,8635984,0,54.69,0,2521060,15.97,주식담보대출 연장
182360,"CUBE ENTERTAINMENT, INC.",(주)큐브엔터테인먼트,20260206002082,2026-02-06,general,강승곤,8635984,0,54.69,0,2521060,15.97,주식담보대출 연장
182360,"CUBE ENTERTAINMENT, INC.",(주)큐브엔터테인먼트,20260213002454,2026-02-13,general,강승곤,8635984,0,54.69,0,2521060,15.97,주식담보대출 연장
182360,"CUBE ENTERTAINMENT, INC.",(주)큐브엔터테인먼트,20260227008217,2026-02-27,general,강승곤,8635984,0,54.69,0,2521060,15.97,주식담보대출 연장
182360,"CUBE ENTERTAINMENT, INC.",(주)큐브엔터테인먼트,20260327001681,2026-03-27,general,강승곤,8635984,0,54.69,0,2521060,15.97,주식담보대출 연장
182360,"CUBE ENTERTAINMENT, INC.",(주)큐브엔터테인먼트,20260414002494,2026-04-14,general,강승곤,8995316,359332,56.97,2.28,2521060,15.97,현물배당 및 특별관계자 변동에 따른 보유주식수 변동
182360,"CUBE ENTERTAINMENT, INC.",(주)큐브엔터테인먼트,20260430001764,2026-04-30,general,강승곤,8995316,0,56.97,0,2828416,17.91,주식담보계약 연장 및 담보주식수 변경
182360,"CUBE ENTERTAINMENT, INC.",(주)큐브엔터테인먼트,20260512000654,2026-05-12,general,강승곤,8995316,0,56.97,0,2882984,18.26,주식담보계약 연장 및 담보주식수 등 변경
182360,"CUBE ENTERTAINMENT, INC.",(주)큐브엔터테인먼트,20260529002096,2026-05-29,general,강승곤,8995316,0,56.97,0,2320852,14.7,주식담보대출 일부 상환 및 주식담보 계약 연장
182360,"CUBE ENTERTAINMENT, INC.",(주)큐브엔터테인먼트,20260625000604,2026-06-25,general,강승곤,8995316,0,56.97,0,2320852,14.7,주식담보 계약 연장
182360,"CUBE ENTERTAINMENT, INC.",(주)큐브엔터테인먼트,20260807000727,2026-08-07,general,강승곤,8895316,-100000,56.69,-0.28,2320852,14.79,주식담보 계약 연장 및 특별관계자 해소
245620,"Eone Diagnomics Genome Center Co., Ltd.",이원다이애그노믹스(주),20260330001150,2026-03-30,general,한투한화디지털헬스케어제1호사모투자,4602356,-8143557,7.43,-1.66,,,회생계획안에 따른 출자전환 및 자본금 감소
245620,"Eone Diagnomics Genome Center Co., Ltd.",이원다이애그노믹스(주),20260422000341,2026-04-22,general,한투한화디지털헬스케어제1호사모투자,3241777,-1360579,1.44,-5.99,,,회생계획안에 따른 전환사채 상환
245620,"Eone Diagnomics Genome Center Co., Ltd.",이원다이애그노믹스(주),20260507000725,2026-05-07,general,에이아이티스토리,55000000,55000000,24.39,24.39,,,제3자배정 유상증자
245620,"Eone Diagnomics Genome Center Co., Ltd.",이원다이애그노믹스(주),20260508000140,2026-05-08,general,이롬,110000000,110000000,48.77,48.77,,,제3자배정 유상증자
245620,"Eone Diagnomics Genome Center Co., Ltd.",이원다이애그노믹스(주),20260518000242,2026-05-18,general,LEE MIN SEOB,2941205,-6067341,1.3,-6.65,,,회생계획안에 따른 출자전환 및 자본금 감소 등
245620,"Eone Diagnomics Genome Center Co., Ltd.",이원다이애그노믹스(주),20260518000260,2026-05-18,general,임경숙,5727597,-17544594,2.54,-17.89,,,회생계획안에 따른 출자전환 및 자본금 감소
245620,"Eone Diagnomics Genome Center Co., Ltd.",이원다이애그노믹스(주),20260710000417,2026-07-10,abbreviated,빛과전자,5574165,5574165,9.21,9.21,,,신규 취득에 따른 보고
439960,"COSMO ROBOTICS CO., Ltd",코스모로보틱스 주식회사,20260514001509,2026-05-15,abbreviated,엔비에이치캐피탈,4860907,4860907,15.14,15.14,,,신규 상장 및 장내 매도
439960,"COSMO ROBOTICS CO., Ltd",코스모로보틱스 주식회사,20260518000288,2026-05-18,general,코스모앤컴퍼니,12183997,12183997,37.95,37.95,,,신규 상장
439960,"COSMO ROBOTICS CO., Ltd",코스모로보틱스 주식회사,20260618000364,2026-06-18,abbreviated,엔비에이치캐피탈,3186231,-1674676,9.82,-5.32,,,현물분배 및 장내 매도
439960,"COSMO ROBOTICS CO., Ltd",코스모로보틱스 주식회사,20260623000378,2026-06-23,abbreviated,엔비에이치캐피탈,2831815,-354416,8.73,-1.09,,,보유주식 시간외 블록딜에 따른 지분율 변동 등
439960,"COSMO ROBOTICS CO., Ltd",코스모로보틱스 주식회사,20260813001778,2026-08-13,abbreviated,엔비에이치캐피탈,1945838,-885977,6,-2.73,,,장내 매도로 인한 변동
005880,KOREA LINE CORPORATION,대한해운(주),20240923000057,2024-09-23,general,에스엠하이플러스,157528554,0,49.35,0,84879565,26.59,특별관계자 에스엠인더스트리(주)의 주식담보대출 연장
005880,KOREA LINE CORPORATION,대한해운(주),20240927000336,2024-09-27,general,에스엠하이플러스,157528554,0,49.35,0,84879565,26.59,특별관계자 (주)티케이케미칼의 주식담보대출 연장
005880,KOREA LINE CORPORATION,대한해운(주),20241008000125,2024-10-08,general,에스엠하이플러스,157528554,0,49.35,0,84879565,26.59,"주식매매계약 체결 및 계약 이행 완료
주식매매계약 체결에 따른 장외 매도 및 매수
장외 매수에 따른 특별관계자 추가"
005880,KOREA LINE CORPORATION,대한해운(주),20241008000127,2024-10-08,general,에스엠하이플러스,0,-157528554,0,-49.35,0,0,최대주주변경(에스엠하이플러스(주) → 에스엠상선(주))에 따른 연명보고자 제외로 기존 주식보유 내역 및 보유주식등에 관한 계약 내역 삭제
