exchange,symbol,date,weight,tag,title
ADX,SCIDC,2026-02-13 00:00:00.0,9,financial-report,"Sharjah Cement and Industrial Development Co. Preliminary Financial Results for the Period Ended December 31,2025"
ADX,SCIDC,2025-11-13 00:00:00.0,9,financial-report,"Sharjah Cement and Industrial Development Co. Management Report for the Period Ended September 30,2025"
ADX,SCIDC,2025-11-13 00:00:00.0,9,financial-report,"Sharjah Cement and Industrial Development Co. Financial Results for the Period Ended September 30,2025"
ADX,SCIDC,2026-04-20 00:00:00.0,8,ceo-change,Sharjah Cement and Industrial Development Co. Elections (Board Members)
ADX,SCIDC,2026-03-24 00:00:00.0,8,ceo-change,List of Candidates for membership of the Board of Directors  2026 - 2029 Session
ADX,SCIDC,2026-08-12 00:00:00.0,6,board-outcome,Sharjah Cement and Industrial Development Co. Board Meeting Results held on 12/08/2026 at 11:00 
ADX,SCIDC,2026-05-12 00:00:00.0,6,board-outcome,Sharjah Cement and Industrial Development Co. Board Meeting Results held on 12/05/2026 at 11:00 
ADX,SCIDC,2026-04-15 00:00:00.0,6,board-outcome,Sharjah Cement and Industrial Development Co. Board Meeting Results held on 15/04/2026 at 11:00 
ADX,SCIDC,2026-03-05 00:00:00.0,6,board-outcome,Sharjah Cement and Industrial Development Co. Board Meeting Results held on 05/03/2026 at 12:00 
ADX,SCIDC,2025-11-12 00:00:00.0,6,board-outcome,Sharjah Cement and Industrial Development Co. Board Meeting Results held on 12/11/2025 at 11:00 
ADX,SIB,2026-07-13 00:00:00.0,9,financial-report,"Sharjah Islamic Bank Financial Results for the Period Ended June 30,2026"
ADX,SIB,2026-07-13 00:00:00.0,9,financial-report,"Sharjah Islamic Bank Management Discussion and Analysis Report for the Period Ended June 30,2026"
ADX,SIB,2026-04-13 00:00:00.0,9,financial-report,"Sharjah Islamic Bank Management Discussion and Analysis Report for the Period Ended March 31,2026"
ADX,SIB,2026-04-13 00:00:00.0,9,financial-report,"Sharjah Islamic Bank Financial Results for the Period Ended March 31,2026"
ADX,SIB,2026-02-13 00:00:00.0,9,financial-report,"Sharjah Islamic Bank Integrated Report December 31,2025"
ADX,SIB,2026-02-02 00:00:00.0,9,financial-report,"Sharjah Islamic Bank Management Discussion and Analysis Report for the Period Ended December 31,2025"
ADX,SIB,2026-02-02 00:00:00.0,9,financial-report,"Sharjah Islamic Bank Financial Results for the Period Ended December 31,2025"
ADX,SIB,2026-01-22 00:00:00.0,9,financial-report,"Sharjah Islamic Bank Preliminary Financial Results for the Period Ended December 31,2025"
ADX,SIB,2025-10-07 00:00:00.0,9,financial-report,"Sharjah Islamic Bank Financial Results for the Period Ended September 30,2025"
ADX,SIB,2025-10-07 00:00:00.0,9,financial-report,"Sharjah Islamic Bank Management Discussion and Analysis Report for the Period Ended September 30,2025"
ADX,SIB,2026-07-16 00:00:00.0,6,board-outcome,Sharjah Islamic Bank Board Meeting Results held on 16/07/2026 at 10:00 
ADX,SIB,2026-05-06 00:00:00.0,6,board-outcome,Sharjah Islamic Bank Board Meeting Results held on 06/05/2026 at 11:00 
ADX,SIB,2026-01-22 00:00:00.0,6,board-outcome,Sharjah Islamic Bank Board Meeting Results held on 22/01/2026 at 11:00 
ADX,SIB,2025-12-25 00:00:00.0,6,board-outcome,Sharjah Islamic Bank Board Meeting Results held on 25/12/2025 at 11:00 
ADX,SIB,2025-12-11 00:00:00.0,6,board-outcome,Sharjah Islamic Bank Board Meeting Results held on 11/12/2025 at 10:00 
ADX,SPACE42,2026-08-05 00:00:00.0,9,financial-report,"SPACE42 PLC Management Discussion and Analysis Report for the Period Ended June 30,2026"
ADX,SPACE42,2026-08-05 00:00:00.0,9,financial-report,"SPACE42 PLC Financial Results Press Release for the Period Ended June 30,2026"
ADX,SPACE42,2026-08-05 00:00:00.0,9,financial-report,"SPACE42 PLC Financial Results for the Period Ended June 30,2026"
ADX,SPACE42,2026-05-13 00:00:00.0,9,financial-report,"SPACE42 PLC Financial Results for the Period Ended March 31,2026"
ADX,SPACE42,2026-05-13 00:00:00.0,9,financial-report,"SPACE42 PLC Management Discussion and Analysis Report for the Period Ended March 31,2026"
ADX,SPACE42,2026-05-13 00:00:00.0,9,financial-report,"SPACE42 PLC Financial Results Press Release for the Period Ended March 31,2026"
ADX,SPACE42,2026-03-28 00:00:00.0,9,financial-report,SPACE42 PLC Sustainability Report
ADX,SPACE42,2026-03-26 00:00:00.0,9,financial-report,"SPACE42 PLC Corporate Governance Report for the year December 31,2025"
ADX,SPACE42,2026-03-26 00:00:00.0,9,financial-report,"SPACE42 PLC Integrated Report December 31,2025"
ADX,SPACE42,2026-02-26 00:00:00.0,9,financial-report,"SPACE42 PLC Management Discussion and Analysis Report for the Period Ended December 31,2025"
ADX,SPACE42,2026-02-26 00:00:00.0,9,financial-report,"SPACE42 PLC Financial Results Press Release for the Period Ended December 31,2025"
ADX,SPACE42,2026-02-25 00:00:00.0,9,financial-report,"SPACE42 PLC Financial Results for the Period Ended December 31,2025"
ADX,SPACE42,2026-02-11 00:00:00.0,9,financial-report,"SPACE42 PLC Preliminary Financial Results for the Period Ended December 31,2025"
ADX,SPACE42,2025-11-06 00:00:00.0,9,financial-report,"SPACE42 PLC Management Discussion and Analysis Report for the Period Ended September 30,2025"
ADX,SPACE42,2025-11-06 00:00:00.0,9,financial-report,"SPACE42 PLC Financial Results Press Release for the Period Ended September 30,2025"
ADX,SPACE42,2025-11-06 00:00:00.0,9,financial-report,"SPACE42 PLC Financial Results for the Period Ended September 30,2025"
ADX,SPACE42,2026-05-05 00:00:00.0,8,ceo-change,Space42 Announces Appointment of Bashar Alrosan to Board of Directors
ADX,SPACE42,2026-08-05 00:00:00.0,6,board-outcome,SPACE42 PLC Board Meeting Results held on 05/08/2026 at 17:00 
ADX,SPACE42,2026-07-06 00:00:00.0,6,board-outcome,SPACE42 PLC Board Meeting Results held on 06/07/2026 at 17:00 
ADX,SPACE42,2026-05-13 00:00:00.0,6,board-outcome,SPACE42 PLC Board Meeting Results held on 13/05/2026 at 17:00 
ADX,SPACE42,2026-02-25 00:00:00.0,6,board-outcome,SPACE42 PLC Board Meeting Results held on 25/02/2026 at 17:00 
ADX,SPACE42,2026-02-12 00:00:00.0,6,board-outcome,SPACE42 PLC Board Meeting Results held on 11/02/2026 at 17:00 
ADX,SPACE42,2025-12-10 00:00:00.0,6,board-outcome,SPACE42 PLC Board Meeting Results held on 10/12/2025 at 17:00 
ADX,SPACE42,2025-11-19 00:00:00.0,6,board-outcome,SPACE42 PLC Board Meeting Results held on 19/11/2025 at 17:00 
ADX,SPACE42,2025-11-05 00:00:00.0,6,board-outcome,SPACE42 PLC Board Meeting Results held on 05/11/2025 at 17:00 
ADX,SUDATEL,2026-08-04 00:00:00.0,9,financial-report,"Sudatel Telecommunications Group Company Limited Board of Directors Report for the Period Ended June 30,2026"
ADX,SUDATEL,2026-08-04 00:00:00.0,9,financial-report,"Sudatel Telecommunications Group Company Limited Financial Results for the Period Ended June 30,2026"
ADX,SUDATEL,2026-06-29 00:00:00.0,9,financial-report,"Sudatel Telecommunications Group Company Limited Board of Directors Report for the Period Ended March 31,2026"
ADX,SUDATEL,2026-06-29 00:00:00.0,9,financial-report,"Sudatel Telecommunications Group Company Limited Financial Results for the Period Ended March 31,2026"
ADX,SUDATEL,2026-04-27 00:00:00.0,9,financial-report,"Sudatel Telecommunications Group Company Limited Financial Results Press Release for the Period Ended December 31,2025"
ADX,SUDATEL,2026-04-24 01:00:00.0,9,financial-report,"Sudatel Telecommunications Group Company Limited Board of Directors Report for the Period Ended December 31,2025"
ADX,SUDATEL,2026-04-24 01:00:00.0,9,financial-report,"Sudatel Telecommunications Group Company Limited Financial Results for the Period Ended December 31,2025"
ADX,SUDATEL,2026-02-13 00:00:00.0,9,financial-report,"Sudatel Telecommunications Group Company Limited Preliminary Financial Results for the Period Ended December 31,2025"
ADX,SUDATEL,2025-12-29 00:00:00.0,9,financial-report,"Sudatel Telecommunications Group Company Limited Management Report for the Period Ended September 30,2025"
ADX,SUDATEL,2025-12-29 00:00:00.0,9,financial-report,"Sudatel Telecommunications Group Company Limited Financial Results for the Period Ended September 30,2025"
ADX,SUDATEL,2025-12-17 00:00:00.0,9,financial-report,"Sudatel Telecommunications Group Company Limited Financial Results Press Release for the Period Ended September 30,2025"
ADX,SUDATEL,2025-10-15 00:00:00.0,9,financial-report,"Sudatel Telecommunications Group Company Limited Board of Directors Report for the Period Ended June 30,2025"
ADX,SUDATEL,2025-10-15 00:00:00.0,9,financial-report,"Sudatel Telecommunications Group Company Limited Financial Results for the Period Ended June 30,2025"
ADX,SUKUK,2026-08-14 00:00:00.0,9,financial-report,"Lunate JP Morgan Global Sukuk ETF Financial Results Summary for the Period Ended June 30,2026"
ADX,SUKUK,2026-03-31 00:00:00.0,9,financial-report,"Chimera Umbrella Fund - Chimera JP Morgan Global   Sukuk Financial Results Summary for the Period Ended December 31,2025"
ADX,TKFL,2026-08-13 00:00:00.0,9,financial-report,"Abu Dhabi National Takaful Co. Financial Results for the Period Ended June 30,2026"
ADX,TKFL,2026-05-15 00:00:00.0,9,financial-report,"Abu Dhabi National Takaful Co. Financial Results for the Period Ended March 31,2026"
ADX,TKFL,2026-03-17 00:00:00.0,9,financial-report,"Abu Dhabi National Takaful Co. Financial Results for the Period Ended December 31,2025"
ADX,TKFL,2026-03-17 00:00:00.0,9,financial-report,"Abu Dhabi National Takaful Co. Integrated Report December 31,2025"
ADX,TKFL,2026-02-13 00:00:00.0,9,financial-report,"Abu Dhabi National Takaful Co. Preliminary Financial Results for the Period Ended December 31,2025"
ADX,TKFL,2025-11-12 00:00:00.0,9,financial-report,"Abu Dhabi National Takaful Co. Financial Results for the Period Ended September 30,2025"
ADX,TKFL,2026-04-14 00:00:00.0,8,ceo-change,Abu Dhabi National Takaful Co. Announcement the List of Candidates for the Board of Director
ADX,TKFL,2026-03-18 00:00:00.0,8,ceo-change,Announcement of the Opening of Nominations for Membership of the Board of Directors
ADX,TKFL,2026-09-02 00:00:00.0,6,board-outcome,Abu Dhabi National Takaful Co. Board Meeting Results held on 02/09/2026 at 14:00 
ADX,TKFL,2026-08-13 00:00:00.0,6,board-outcome,Abu Dhabi National Takaful Co. Board Meeting Results held on 12/08/2026 at 11:00 
ADX,TKFL,2026-05-14 00:00:00.0,6,board-outcome,Abu Dhabi National Takaful Co. Board Meeting Results held on 13/05/2026 at 11:00 
ADX,TKFL,2026-03-12 00:00:00.0,6,board-outcome,Abu Dhabi National Takaful Co. Board Meeting Results held on 11/03/2026 at 10:00 
ADX,TKFL,2026-02-17 00:00:00.0,6,board-outcome,Abu Dhabi National Takaful Co. Board Meeting Results held on 17/02/2026 at 10:00 
ADX,TKFL,2025-12-29 00:00:00.0,6,board-outcome,Abu Dhabi National Takaful Co. Board Meeting Results held on 29/12/2025 at 13:30 
ADX,TKFL,2025-11-12 00:00:00.0,6,board-outcome,Abu Dhabi National Takaful Co. Board Meeting Results held on 11/11/2025 at 11:00 
ADX,TURKI,2026-08-14 00:00:00.0,9,financial-report,"Lunate S&P Turkey Shariah ETF Financial Results Summary for the Period Ended June 30,2026"
ADX,TURKI,2026-03-31 00:00:00.0,9,financial-report,"CHIMERA S&P TURKEY SHARIAH ETF SHARE CLASS B - Income Financial Results Summary for the Period Ended December 31,2025"
ADX,UAB,2026-07-22 00:00:00.0,9,financial-report,"United Arab Bank Management Discussion and Analysis Report for the Period Ended June 30,2026"
ADX,UAB,2026-07-22 00:00:00.0,9,financial-report,"United Arab Bank Financial Results for the Period Ended June 30,2026"
ADX,UAB,2026-07-22 00:00:00.0,9,financial-report,"United Arab Bank Financial Results Press Release for the Period Ended June 30,2026"
ADX,UAB,2026-04-22 00:00:00.0,9,financial-report,"United Arab Bank Financial Results for the Period Ended March 31,2026"
ADX,UAB,2026-04-22 00:00:00.0,9,financial-report,"United Arab Bank Financial Results Press Release for the Period Ended March 31,2026"
ADX,UAB,2026-04-22 00:00:00.0,9,financial-report,"United Arab Bank Management Discussion and Analysis Report for the Period Ended March 31,2026"
ADX,UAB,2026-02-26 00:00:00.0,9,financial-report,"United Arab Bank Integrated Report December 31,2025"
ADX,UAB,2026-02-09 00:00:00.0,9,financial-report,"United Arab Bank Financial Results for the Period Ended December 31,2025"
ADX,UAB,2026-02-09 00:00:00.0,9,financial-report,"United Arab Bank Management Discussion and Analysis Report for the Period Ended December 31,2025"
ADX,UAB,2026-02-09 00:00:00.0,9,financial-report,"United Arab Bank Financial Results Press Release for the Period Ended December 31,2025"
ADX,UAB,2025-10-27 00:00:00.0,9,financial-report,"United Arab Bank Financial Results for the Period Ended September 30,2025"
ADX,UAB,2025-10-27 00:00:00.0,9,financial-report,"United Arab Bank Management Discussion and Analysis Report for the Period Ended September 30,2025"
ADX,UAB,2025-10-27 00:00:00.0,9,financial-report,"United Arab Bank Financial Results Press Release for the Period Ended September 30,2025"
ADX,UAB,2026-07-22 00:00:00.0,6,board-outcome,United Arab Bank Board Meeting Results held on 22/07/2026 at 14:00 
ADX,UAB,2026-04-22 00:00:00.0,6,board-outcome,United Arab Bank Board Meeting Results held on 22/04/2026 at 11:00 
ADX,UAB,2026-02-09 00:00:00.0,6,board-outcome,United Arab Bank Board Meeting Results held on 09/02/2026 at 14:00 
ADX,UAB,2025-12-15 00:00:00.0,6,board-outcome,United Arab Bank Board Meeting Results held on 15/12/2025 at 11:00 
ADX,UAB,2025-11-24 00:00:00.0,6,board-outcome,United Arab Bank Board Meeting Results held on 24/11/2025 at 15:00 
ADX,UAB,2025-10-27 00:00:00.0,6,board-outcome,United Arab Bank Board Meeting Results held on 27/10/2025 at 14:00 
ADX,UAEA,2026-08-14 00:00:00.0,9,financial-report,"Lunate S&P UAE Shariah ETF Financial Results Summary for the Period Ended June 30,2026"
ADX,UAED,2026-08-27 00:00:00.0,9,financial-report,"Lunate S&P UAE UCITS ETF Financial Results Summary for the Period Ended June 30,2026"
ADX,UAED,2026-04-30 00:00:00.0,9,financial-report,"CHIMERA S&P UAE UCITS ETF - SHARE CLASS D INCOME Financial Results Summary for the Period Ended December 31,2025"
ADX,USGRWTH,2026-08-14 00:00:00.0,9,financial-report,"Lunate S&P US Shariah Growth ETF Financial Results Summary for the Period Ended June 30,2026"
ADX,USGRWTH,2026-03-31 00:00:00.0,9,financial-report,"Chimera S&P US Shariah Growth ETF - Share Class A - Accumul Financial Results Summary for the Period Ended December 31,2025"
ADX,USTBILL,2026-08-14 00:00:00.0,9,financial-report,"Lunate iBOXX US Treasury Bill ETF Financial Results Summary for the Period Ended June 30,2026"
ADX,USTBILL,2026-03-31 00:00:00.0,9,financial-report,"Chimera iBoxx US Treasury Bill ETF – Share Class B – Income Financial Results Summary for the Period Ended December 31,2025"
ADX,USVALUE,2026-08-14 00:00:00.0,9,financial-report,"Lunate S&P US Shariah Value ETF Financial Results Summary for the Period Ended June 30,2026"
ADX,USVALUE,2026-03-31 00:00:00.0,9,financial-report,"Chimera S&P US Shariah Value ETF - Share Class B -  Income Financial Results Summary for the Period Ended December 31,2025"
ADX,WAHA,2026-07-28 00:00:00.0,9,financial-report,"Waha Capital Company Financial Results Press Release for the Period Ended June 30,2026"
ADX,WAHA,2026-07-28 00:00:00.0,9,financial-report,"Waha Capital Company Management Discussion and Analysis Report for the Period Ended June 30,2026"
ADX,WAHA,2026-07-28 00:00:00.0,9,financial-report,"Waha Capital Company Financial Results for the Period Ended June 30,2026"
ADX,WAHA,2026-05-14 00:00:00.0,9,financial-report,"Waha Capital Company Financial Results Press Release for the Period Ended March 31,2026"
ADX,WAHA,2026-05-14 00:00:00.0,9,financial-report,"Waha Capital Company Management Discussion and Analysis Report for the Period Ended March 31,2026"
ADX,WAHA,2026-05-14 00:00:00.0,9,financial-report,"Waha Capital Company Financial Results for the Period Ended March 31,2026"
ADX,WAHA,2026-03-03 00:00:00.0,9,financial-report,Waha Capital Company Sustainability Report
ADX,WAHA,2026-03-03 00:00:00.0,9,financial-report,"Waha Capital Company Corporate Governance Report for the year December 31,2025"
ADX,WAHA,2026-03-03 00:00:00.0,9,financial-report,"Waha Capital Company Integrated Report December 31,2025"
ADX,WAHA,2026-02-16 00:00:00.0,9,financial-report,"Waha Capital Company Financial Results Press Release for the Period Ended December 31,2025"
ADX,WAHA,2026-02-16 00:00:00.0,9,financial-report,"Waha Capital Company Management Discussion and Analysis Report for the Period Ended December 31,2025"
ADX,WAHA,2026-02-16 00:00:00.0,9,financial-report,"Waha Capital Company Financial Results for the Period Ended December 31,2025"
ADX,WAHA,2025-11-05 00:00:00.0,9,financial-report,"Waha Capital Company Financial Results Press Release for the Period Ended September 30,2025"
ADX,WAHA,2025-11-05 00:00:00.0,9,financial-report,"Waha Capital Company Management Discussion and Analysis Report for the Period Ended September 30,2025"
ADX,WAHA,2025-11-05 00:00:00.0,9,financial-report,"Waha Capital Company Financial Results for the Period Ended September 30,2025"
ADX,WAHA,2026-07-28 00:00:00.0,6,board-outcome,Waha Capital Company Board Meeting Results held on 28/07/2026 at 11:30 
ADX,WAHA,2026-05-14 00:00:00.0,6,board-outcome,Waha Capital Company Board Meeting Results held on 14/05/2026 at 11:00 
ADX,WAHA,2026-02-16 00:00:00.0,6,board-outcome,Waha Capital Company Board Meeting Results held on 13/02/2026 at 10:30 
ADX,WAHA,2025-12-11 00:00:00.0,6,board-outcome,Waha Capital Company Board Meeting Results held on 11/12/2025 at 11:00 
ADX,WAHA,2025-11-05 00:00:00.0,6,board-outcome,Waha Capital Company Board Meeting Results held on 05/11/2025 at 10:00 
DFM,AAN,"Apr 03, 2023 08:47:01",9,financial-report,Financial statements for the year of 2022
DFM,AAN,"Feb 14, 2023 12:41:02",9,financial-report,Financial statements for the 3rd QTR of 2022
DFM,AIRARABIA,"Aug 13, 2026 16:27:08",9,financial-report,Financial statements for the 2nd QTR of 2026
DFM,AIRARABIA,"May 14, 2026 17:22:36",9,financial-report,Financial statements for the 1st QTR of 2026
DFM,AIRARABIA,"Feb 13, 2026 08:57:00",9,financial-report,Financial statements for the year of 2025
DFM,AIRARABIA,"Aug 13, 2026 16:58:18",8,earnings-press,Press Release on Financial Results
DFM,AIRARABIA,"May 14, 2026 17:25:18",8,earnings-press,Press release regarding financial results for the … QTR 1 of 2026
DFM,AIRARABIA,"Feb 27, 2026 15:02:12",8,ceo-change,Nominees for Board of Directors membership
DFM,AJMANBANK,"Jul 23, 2026 16:23:00",9,financial-report,Financial statements for the 2nd QTR of 2026
DFM,AJMANBANK,"Apr 29, 2026 15:20:09",9,financial-report,Financial statements for the 1st QTR of 2026
DFM,AJMANBANK,"Jan 28, 2026 15:07:18",9,financial-report,Financial statements for the year of 2025
DFM,ALANSARI,"Aug 13, 2026 19:02:23",9,financial-report,Financial statements for the 2nd QTR of 2026
DFM,ALANSARI,"May 15, 2026 08:45:00",9,financial-report,Financial statements for the 1st QTR of 2026
DFM,ALANSARI,"Feb 13, 2026 08:10:00",9,financial-report,Financial statements for the year of 2025
DFM,ALANSARI,"Aug 14, 2026 08:35:36",8,earnings-press,Press release regarding financial results for the H1 of 2026
DFM,ALANSARI,"May 15, 2026 08:46:40",8,earnings-press,Press release regarding financial results for the Q1 of 2026
DFM,ALANSARI,"Mar 12, 2026 15:12:59",8,ceo-change,Nominees for Board of Directors membership
DFM,ALANSARI,"Feb 13, 2026 08:13:42",8,earnings-press,Press release regarding financial results for the 4th QTR of 2025 and Full Year 2025 
DFM,ALEC,"Aug 13, 2026 13:35:08",9,financial-report,Financial statements for the first half of 2026
DFM,ALEC,"May 08, 2026 16:33:07",9,financial-report,Financial statements for the 1st QTR of 2026
DFM,ALEC,"Feb 11, 2026 15:16:00",9,financial-report,Financial statements for the year of 2025
DFM,ALEC,"Aug 13, 2026 13:36:06",8,earnings-press,Press Release on Financial Results
DFM,ALEC,"May 08, 2026 15:01:34",8,earnings-press,Press release regarding financial results for the First QTR of 2026
DFM,ALEC,"Feb 11, 2026 15:34:00",8,earnings-press,Press release regarding financial results for the Fourth QTR of 2025
DFM,ALFIRDOUS,"Aug 13, 2026 15:02:06",9,financial-report,Financial statements for the 1st QTR of 2026
DFM,ALFIRDOUS,"Jun 24, 2026 15:02:23",9,financial-report,Financial statements for the year of 2026
DFM,ALFIRDOUS,"Feb 13, 2026 16:24:29",9,financial-report,Financial statements for the 3rd QTR of 2026
DFM,ALFIRDOUS,"Nov 12, 2025 15:02:19",9,financial-report,Financial statements for the 2nd QTR of 2025
DFM,ALFIRDOUS,"Aug 13, 2025 16:42:50",9,financial-report,Financial statements for the 1st QTR of 2025
DFM,ALFIRDOUS,"Jul 14, 2026 15:02:10",8,ceo-change,Nominees for Board of Directors membership
DFM,ALLIANCE,"Aug 13, 2026 15:38:51",9,financial-report,Financial statements for the 2nd QTR of 2026
DFM,ALLIANCE,"May 13, 2026 18:41:40",9,financial-report,Financial statements for the 1st QTR of 2026
DFM,ALLIANCE,"Feb 17, 2026 19:07:16",9,financial-report,Financial statements for the year of 2025
DFM,ALMADINA,"Aug 15, 2021 09:02:00",9,financial-report,Financial statements for the 2nd QTR of 2021
DFM,ALRAMZ,"Aug 03, 2026 20:10:00",9,financial-report,Financial statements for the 2nd QTR of 2026
DFM,ALRAMZ,"May 11, 2026 18:53:00",9,financial-report,Financial statements for the 1st QTR of 2026
DFM,ALRAMZ,"Aug 03, 2026 20:12:00",8,earnings-press,Press release regarding financial results for the 2nd QTR of 2026
DFM,ALRAMZ,"Mar 09, 2026 22:15:29",8,earnings-press,Press release regarding financial results for the year of 2025
DFM,ALSALAMKW,"May 30, 2022 15:37:01",9,financial-report,Financial statements for the year of 2021
DFM,ALSALAMKW,"Mar 21, 2022 08:47:01",9,financial-report,Financial statements for the 3rd QTR of 2021
DFM,ALSALAMKW,"Jan 27, 2022 09:51:00",9,financial-report,Financial statements for the 3rd QTR of 2021
DFM,ALSALAMKW,"Nov 15, 2021 13:47:09",9,financial-report,Financial statements for the 3rd QTR of 2021
DFM,ALSALAMSUDAN,"Jul 22, 2026 18:01:00",9,financial-report,Financial statements for the 2nd QTR of 2026
DFM,ALSALAMSUDAN,"Apr 23, 2026 16:05:19",9,financial-report,Financial statements for the 1st QTR of 2026
DFM,ALSALAMSUDAN,"Feb 16, 2026 00:01:00",9,financial-report,Financial statements for the year of 2025
DFM,ALSALAMSUDAN,"Oct 16, 2025 15:11:57",9,financial-report,Financial statements for the 3rd QTR of 2025
DFM,ALSALAMSUDAN,"Jul 22, 2025 15:19:38",9,financial-report,Financial statements for the 2nd QTR of 2025
DFM,ALSALAMSUDAN,"Apr 23, 2025 16:03:07",9,financial-report,Financial statements for the 1st QTR of 2025
DFM,ALSALAMSUDAN,"Feb 26, 2025 15:40:19",9,financial-report,Financial statements for the year of 2024
DFM,ALSALAMSUDAN,"Oct 14, 2024 09:30:00",9,financial-report,Financial statements for the 3rd QTR of 2024
DFM,ALSALAMSUDAN,"Jul 18, 2024 15:02:00",9,financial-report,Financial statements for the 2nd QTR of 2024
DFM,ALSALAMSUDAN,"May 10, 2024 09:45:06",9,financial-report,Financial statements for the 1st QTR of 2024
DFM,ALSALAMSUDAN,"Mar 27, 2024 15:01:06",9,financial-report,Financial statements for the year of 2023
DFM,AMAN,"Aug 14, 2026 18:08:01",9,financial-report,Financial statements for the 2nd QTR of 2026
DFM,AMAN,"Jun 05, 2026 10:55:08",9,financial-report,Financial statements for the 1st QTR of 2026
DFM,AMAN,"Apr 08, 2026 09:33:00",9,financial-report,Financial statements for the year of 2025
DFM,AMANAT,"Aug 13, 2026 22:41:58",9,financial-report,Financial statements for the 2nd QTR of 2026
DFM,AMANAT,"May 14, 2026 21:02:00",9,financial-report,Financial statements for the 1st QTR of 2026
DFM,AMLAK,"Aug 11, 2026 15:41:49",9,financial-report,Financial statements for the first half of 2026
DFM,AMLAK,"May 12, 2026 15:32:21",9,financial-report,Financial statements for the 1st QTR of 2026
DFM,AMLAK,"Aug 11, 2026 15:44:40",8,earnings-press,Press Release on Financial Results H1 2026
DFM,AMLAK,"May 12, 2026 15:34:46",8,earnings-press,Press release regarding financial results for the first QTR of 2026
DFM,ARIG,"Nov 11, 2020 08:33:09",9,financial-report,Financial statements for the 3rd QTR of 2020
DFM,ARIG,"Aug 12, 2020 08:39:06",9,financial-report,Financial statements for the 2nd QTR of 2020
DFM,ARIG,"Nov 11, 2020 08:36:02",8,earnings-press,Press release regarding financial results for the first nine months of 2020
DFM,ARIG,"Aug 12, 2020 08:40:08",8,earnings-press,Press release regarding financial results for the first half of 2020
DFM,ARMX,"Aug 05, 2026 17:53:14",9,financial-report,Financial statements for the 2nd QTR of 2026
DFM,ARMX,"May 08, 2026 19:55:48",9,financial-report,Financial statements for the 1st QTR of 2026
DFM,ARMX,"Aug 05, 2026 17:54:33",8,earnings-press,Press Release on Financial Results
DFM,ARMX,"May 08, 2026 19:57:52",8,earnings-press,Press release regarding financial results for the first quarter of 2026
DFM,ARMX,"Apr 02, 2026 19:17:20",8,ceo-change,Nominees for Board of Directors membership
DFM,ARTC,"Feb 04, 2021 14:22:07",8,ceo-change,Resignation of CEO
DFM,ASNIC,"Aug 14, 2026 22:05:42",9,financial-report,Financial statements for the 2nd QTR of 2026
DFM,ASNIC,"May 15, 2026 20:21:00",9,financial-report,Financial statements for the 1st QTR of 2026
DFM,ASNIC,"Mar 31, 2026 23:38:51",9,financial-report,Financial statements for the year of 2025
DFM,ASNIC,"Apr 28, 2026 21:02:03",8,ceo-change,Nominees for Board of Directors membership
DFM,AWTAD,"Jun 30, 2019 10:49:00",9,financial-report,Financial statements for the 2nd QTR of 2019
DFM,AWTAD,"Mar 07, 2019 08:53:00",9,financial-report,Financial statements for the year of 2018
DFM,AWTAD,"Aug 14, 2018 08:44:00",9,financial-report,Financial statements for the 2nd QTR of 2018
DFM,BHMCAPITAL,"Aug 06, 2026 17:47:00",9,financial-report,Financial statements for the first half of 2026
DFM,CBD,"Jul 22, 2026 15:02:10",9,financial-report,Financial statements for the 2nd QTR of 2026
DFM,CBD,"Apr 22, 2026 15:02:13",9,financial-report,Financial statements for the 1st QTR of 2026
DFM,CBD,"Jan 21, 2026 15:02:12",9,financial-report,Financial statements for the year of 2025
DFM,CBD,"Jul 22, 2026 15:04:40",7,md-and-a,Management Discussion and Analysis report Q2-2026
DFM,CBD,"Apr 22, 2026 15:04:26",7,md-and-a,Management Discussion and Analysis Report-Q1-2026
DFM,CBD,"Jan 21, 2026 15:03:31",7,md-and-a,Management discussion and analysis report
DFM,DAMAC,"Mar 25, 2022 08:41:07",9,financial-report,Financial statements for the year of 2021
DFM,DAMAC,"Feb 14, 2022 16:12:06",8,earnings-press,Press release regarding preliminary financial results for the year of 2021
DFM,DEWA,"Aug 12, 2026 11:45:00",9,financial-report,Financial statements for the 2nd QTR of 2026
DFM,DEWA,"May 12, 2026 12:08:04",9,financial-report,Financial statements for the 1st QTR of 2026
DFM,DEWA,"Feb 27, 2026 13:38:10",9,financial-report,Financial statements for the year of 2025
DFM,DEWA,"Aug 12, 2026 11:47:21",8,earnings-press,Press release regarding financial results for the 2nd QTR of 2026
DFM,DEWA,"May 12, 2026 12:10:09",8,earnings-press,Press release regarding financial results for the 1st QTR of 2026
DFM,DEWA,"Feb 10, 2026 12:17:09",8,earnings-press,Press release regarding preliminary financial results for the year of 2025
DFM,DEYAAR,"Aug 03, 2026 16:55:00",9,financial-report,Financial statements for the 2nd QTR of 2026
DFM,DEYAAR,"May 12, 2026 08:31:00",9,financial-report,Financial statements for the 1st QTR of 2026
DFM,DEYAAR,"Feb 11, 2026 16:28:17",9,financial-report,Financial statements for the year of 2025
DFM,DEYAAR,"Aug 03, 2026 16:58:00",8,earnings-press,Press release regarding financial results for the 2nd QTR of 2026
